year reset,temp cffill mod,anom c mod,co2 mean,ch4 mean,irtemp mean,irrain mean
821843.0,-20.409999999999982,0.13,,1153.0,6.85,
821843.0,-20.409999999999982,0.13,,1157.0,9.175,
821843.0,-20.409999999999982,0.13,,1159.0,9.175,
821843.0,-20.409999999999982,0.13,,1154.0,9.175,
821843.0,-20.409999999999982,0.13,,1153.0,9.175,
821843.0,-20.409999999999982,0.13,,1157.0,13.075,
821843.0,-20.409999999999982,0.13,,1159.0,13.075,
821843.0,-20.409999999999982,0.13,,1154.0,13.075,
821843.0,-20.409999999999982,0.13,,1153.0,13.075,
821843.0,-20.409999999999982,0.13,,1157.0,10.375,
821843.0,-20.409999999999982,0.13,,1159.0,10.375,
821843.0,-20.409999999999982,0.13,,1154.0,10.375,
821843.0,-20.409999999999982,0.13,,1153.0,10.375,
821843.0,-20.409999999999982,0.13,,1157.0,14.075,
821843.0,-20.409999999999982,0.13,,1159.0,14.075,
821843.0,-20.409999999999982,0.13,,1154.0,14.075,
821843.0,-20.409999999999982,0.13,,1153.0,14.075,
821843.0,-20.409999999999982,0.13,,1157.0,8.7,
821843.0,-20.409999999999982,0.13,,1159.0,8.7,
821843.0,-20.409999999999982,0.13,,1154.0,8.7,
821843.0,-20.409999999999982,0.13,,1153.0,8.7,
821843.0,-20.409999999999982,0.13,,1157.0,11.45,
821843.0,-20.409999999999982,0.13,,1159.0,11.45,
821843.0,-20.409999999999982,0.13,,1154.0,11.45,
821843.0,-20.409999999999982,0.13,,1153.0,11.45,
821843.0,-20.409999999999982,0.13,,1157.0,13.725,
821843.0,-20.409999999999982,0.13,,1159.0,13.725,
821843.0,-20.409999999999982,0.13,,1154.0,13.725,
821843.0,-20.409999999999982,0.13,,1153.0,13.725,
821843.0,-20.409999999999982,0.13,,1157.0,11.1,
821843.0,-20.409999999999982,0.13,,1159.0,11.1,
821843.0,-20.409999999999982,0.13,,1154.0,11.1,
821843.0,-20.409999999999982,0.13,,1153.0,11.1,
821843.0,-20.409999999999982,0.13,,1157.0,10.975,
821843.0,-20.409999999999982,0.13,,1159.0,10.975,
821843.0,-20.409999999999982,0.13,,1154.0,10.975,
821843.0,-20.409999999999982,0.13,,1153.0,10.975,
821843.0,-20.409999999999982,0.13,,1157.0,12.675,
821843.0,-20.409999999999982,0.13,,1159.0,12.675,
821843.0,-20.409999999999982,0.13,,1154.0,12.675,
821843.0,-20.409999999999982,0.13,,1153.0,12.675,
821843.0,-20.409999999999982,0.13,,1157.0,9.7,
821843.0,-20.409999999999982,0.13,,1159.0,9.7,
821843.0,-20.409999999999982,0.13,,1154.0,9.7,
821843.0,-20.409999999999982,0.13,,1153.0,9.7,
821843.0,-20.409999999999982,0.13,,1157.0,8.675,
821843.0,-20.409999999999982,0.13,,1159.0,8.675,
821843.0,-20.409999999999982,0.13,,1154.0,8.675,
821843.0,-20.409999999999982,0.13,,1153.0,8.675,
821843.0,-20.409999999999982,0.13,,1157.0,11.85,
821843.0,-20.409999999999982,0.13,,1159.0,11.85,
821843.0,-20.409999999999982,0.13,,1154.0,11.85,
821843.0,-20.409999999999982,0.13,,1153.0,11.85,
821843.0,-20.409999999999982,0.13,,1157.0,11.425,
821843.0,-20.409999999999982,0.13,,1159.0,11.425,
821843.0,-20.409999999999982,0.13,,1154.0,11.425,
821843.0,-20.409999999999982,0.13,,1153.0,11.425,
821843.0,-20.409999999999982,0.13,,1157.0,13.325,
821843.0,-20.409999999999982,0.13,,1159.0,13.325,
821843.0,-20.409999999999982,0.13,,1154.0,13.325,
821843.0,-20.409999999999982,0.13,,1153.0,13.325,
821843.0,-20.409999999999982,0.13,,1157.0,13.5,
821843.0,-20.409999999999982,0.13,,1159.0,13.5,
821843.0,-20.409999999999982,0.13,,1154.0,13.5,
821843.0,-20.409999999999982,0.13,,1153.0,13.5,
821843.0,-20.409999999999982,0.13,,1157.0,12.675,
821843.0,-20.409999999999982,0.13,,1159.0,12.675,
821843.0,-20.409999999999982,0.13,,1154.0,12.675,
821843.0,-20.409999999999982,0.13,,1153.0,12.675,
821843.0,-20.409999999999982,0.13,,1157.0,11.075,
821843.0,-20.409999999999982,0.13,,1159.0,11.075,
821843.0,-20.409999999999982,0.13,,1154.0,11.075,
821843.0,-20.409999999999982,0.13,,1153.0,11.075,
821843.0,-20.409999999999982,0.13,,1157.0,10.35,
821843.0,-20.409999999999982,0.13,,1159.0,10.35,
821843.0,-20.409999999999982,0.13,,1154.0,10.35,
821843.0,-20.409999999999982,0.13,,1153.0,10.35,
821843.0833333334,,,,,7.2,99.05
821843.0833333334,,,,,6.475,
821843.0833333334,,,,,6.65,
821843.0833333334,,,,,6.825000000000001,
821843.0833333334,,,,,10.675,
821843.0833333334,,,,,13.325,
821843.0833333334,,,,,13.775,
821843.0833333334,,,,,16.575,
821843.0833333334,,,,,16.425,
821843.0833333334,,,,,12.375,
821843.0833333334,,,,,6.225,
821843.0833333334,,,,,5.2,
821843.0833333334,,,,,-1.1,
821843.0833333334,,,,,-0.075,
821843.0833333334,,,,,2.525,
821843.0833333334,,,,,1.65,
821843.0833333334,,,,,-1.85,
821843.0833333334,,,,,-0.8999999999999999,
821843.0833333334,,,,,-1.175,
821843.0833333334,,,,,5.949999999999999,
821843.0833333334,,,,,10.875,
821843.0833333334,,,,,9.45,
821843.0833333334,,,,,3.9,
821843.0833333334,,,,,8.6,
821843.0833333334,,,,,13.75,
821843.0833333334,,,,,9.275,
821843.0833333334,,,,,8.125,
821843.0833333334,,,,,12.375,
821843.0833333334,,,,,13.85,
821843.0833333334,,,,,11.125,
821843.0833333334,,,,,11.125,
821843.1666666666,,,,,4.866666666666666,84.4
821843.1666666666,,,,,6.700000000000001,
821843.1666666666,,,,,6.575,
821843.1666666666,,,,,10.025,
821843.1666666666,,,,,10.55,
821843.1666666666,,,,,13.4,
821843.1666666666,,,,,13.65,
821843.1666666666,,,,,19.75,
821843.1666666666,,,,,15.325,
821843.1666666666,,,,,10.775,
821843.1666666666,,,,,9.8,
821843.1666666666,,,,,6.124999999999999,
821843.1666666666,,,,,2.225,
821843.1666666666,,,,,5.5,
821843.1666666666,,,,,4.5,
821843.1666666666,,,,,6.375000000000001,
821843.1666666666,,,,,0.5499999999999999,
821843.1666666666,,,,,-0.875,
821843.1666666666,,,,,-0.5999999999999999,
821843.1666666666,,,,,-1.25,
821843.1666666666,,,,,-0.8750000000000002,
821843.1666666666,,,,,0.625,
821843.1666666666,,,,,1.5499999999999998,
821843.1666666666,,,,,1.3749999999999998,
821843.1666666666,,,,,2.0,
821843.1666666666,,,,,2.7,
821843.1666666666,,,,,2.125,
821843.1666666666,,,,,5.4750000000000005,
821843.25,,,,,5.550000000000001,35.65
821843.25,,,,,6.7,
821843.25,,,,,7.35,
821843.25,,,,,10.075,
821843.25,,,,,10.650000000000002,
821843.25,,,,,11.025,
821843.25,,,,,12.375,
821843.25,,,,,14.925,
821843.25,,,,,14.000000000000002,
821843.25,,,,,10.05,
821843.25,,,,,9.975,
821843.25,,,,,8.575,
821843.25,,,,,5.275,
821843.25,,,,,6.925,
821843.25,,,,,7.2,
821843.25,,,,,9.9,
821843.25,,,,,5.950000000000001,
821843.25,,,,,6.475,
821843.25,,,,,4.050000000000001,
821843.25,,,,,3.3750000000000004,
821843.25,,,,,5.324999999999999,
821843.25,,,,,4.925,
821843.25,,,,,10.275,
821843.25,,,,,11.35,
821843.25,,,,,11.3,
821843.25,,,,,8.775,
821843.25,,,,,6.175,
821843.25,,,,,4.125,
821843.25,,,,,3.8,
821843.25,,,,,3.6,
821843.25,,,,,5.375,
821843.3333333334,,,,,6.8,46.4
821843.3333333334,,,,,8.225,
821843.3333333334,,,,,9.2,
821843.3333333334,,,,,15.125,
821843.3333333334,,,,,13.55,
821843.3333333334,,,,,14.05,
821843.3333333334,,,,,15.825,
821843.3333333334,,,,,18.075,
821843.3333333334,,,,,17.925,
821843.3333333334,,,,,14.05,
821843.3333333334,,,,,15.25,
821843.3333333334,,,,,11.425,
821843.3333333334,,,,,12.9,
821843.3333333334,,,,,9.6,
821843.3333333334,,,,,10.85,
821843.3333333334,,,,,10.325,
821843.3333333334,,,,,9.475,
821843.3333333334,,,,,10.675,
821843.3333333334,,,,,10.1,
821843.3333333334,,,,,14.025,
821843.3333333334,,,,,9.8,
821843.3333333334,,,,,13.025000000000002,
821843.3333333334,,,,,12.95,
821843.3333333334,,,,,9.65,
821843.3333333334,,,,,10.075,
821843.3333333334,,,,,16.0,
821843.3333333334,,,,,18.425,
821843.3333333334,,,,,15.825,
821843.3333333334,,,,,13.1,
821843.3333333334,,,,,14.425,
821843.4166666666,,,,,8.733333333333334,76.75
821843.4166666666,,,,,8.95,
821843.4166666666,,,,,8.75,
821843.4166666666,,,,,14.525,
821843.4166666666,,,,,15.3,
821843.4166666666,,,,,14.925,
821843.4166666666,,,,,16.675,
821843.4166666666,,,,,21.325,
821843.4166666666,,,,,19.1,
821843.4166666666,,,,,11.725,
821843.4166666666,,,,,13.4,
821843.4166666666,,,,,11.7,
821843.4166666666,,,,,11.975,
821843.4166666666,,,,,8.825,
821843.4166666666,,,,,9.325,
821843.4166666666,,,,,9.45,
821843.4166666666,,,,,9.575,
821843.4166666666,,,,,9.0,
821843.4166666666,,,,,8.95,
821843.4166666666,,,,,10.925,
821843.4166666666,,,,,10.775,
821843.4166666666,,,,,13.925,
821843.4166666666,,,,,17.075000000000003,
821843.4166666666,,,,,15.025,
821843.4166666666,,,,,14.425,
821843.4166666666,,,,,15.925,
821843.4166666666,,,,,15.3,
821843.4166666666,,,,,14.075,
821843.4166666666,,,,,14.575,
821843.4166666666,,,,,17.225,
821843.4166666666,,,,,17.7,
821843.5,,,,,11.3,121.55
821843.5,,,,,9.85,
821843.5,,,,,9.025,
821843.5,,,,,14.7,
821843.5,,,,,14.4,
821843.5,,,,,18.9,
821843.5,,,,,18.375,
821843.5,,,,,18.225,
821843.5,,,,,18.125,
821843.5,,,,,13.125,
821843.5,,,,,14.15,
821843.5,,,,,15.675,
821843.5,,,,,15.15,
821843.5,,,,,20.625,
821843.5,,,,,19.275,
821843.5,,,,,19.4,
821843.5,,,,,16.925,
821843.5,,,,,16.65,
821843.5,,,,,14.575,
821843.5,,,,,18.0,
821843.5,,,,,20.65,
821843.5,,,,,21.05,
821843.5,,,,,20.8,
821843.5,,,,,19.075,
821843.5,,,,,16.925,
821843.5,,,,,18.5,
821843.5,,,,,19.2,
821843.5,,,,,19.9,
821843.5,,,,,20.25,
821843.5,,,,,18.65,
821843.5833333334,,,,,12.55,16.5
821843.5833333334,,,,,12.65,
821843.5833333334,,,,,9.35,
821843.5833333334,,,,,15.05,
821843.5833333334,,,,,15.525,
821843.5833333334,,,,,17.1,
821843.5833333334,,,,,23.925,
821843.5833333334,,,,,21.675,
821843.5833333334,,,,,19.95,
821843.5833333334,,,,,16.825,
821843.5833333334,,,,,16.725,
821843.5833333334,,,,,15.4,
821843.5833333334,,,,,23.050000000000004,
821843.5833333334,,,,,24.675,
821843.5833333334,,,,,22.25,
821843.5833333334,,,,,21.275,
821843.5833333334,,,,,22.5,
821843.5833333334,,,,,22.1,
821843.5833333334,,,,,20.700000000000003,
821843.5833333334,,,,,20.025,
821843.5833333334,,,,,20.700000000000003,
821843.5833333334,,,,,23.1,
821843.5833333334,,,,,24.200000000000003,
821843.5833333334,,,,,23.425,
821843.5833333334,,,,,20.6,
821843.5833333334,,,,,22.225,
821843.5833333334,,,,,21.55,
821843.5833333334,,,,,21.5,
821843.5833333334,,,,,19.8,
821843.5833333334,,,,,21.6,
821843.5833333334,,,,,26.125,
821843.6666666666,,,,,13.7,66.2
821843.6666666666,,,,,16.924999999999997,
821843.6666666666,,,,,11.375,
821843.6666666666,,,,,16.925,
821843.6666666666,,,,,19.700000000000003,
821843.6666666666,,,,,14.525,
821843.6666666666,,,,,22.775,
821843.6666666666,,,,,19.15,
821843.6666666666,,,,,22.625,
821843.6666666666,,,,,20.525,
821843.6666666666,,,,,16.75,
821843.6666666666,,,,,11.7,
821843.6666666666,,,,,22.55,
821843.6666666666,,,,,21.725,
821843.6666666666,,,,,23.025,
821843.6666666666,,,,,26.45,
821843.6666666666,,,,,24.0,
821843.6666666666,,,,,25.775,
821843.6666666666,,,,,24.025,
821843.6666666666,,,,,18.925,
821843.6666666666,,,,,20.15,
821843.6666666666,,,,,24.275,
821843.6666666666,,,,,24.625,
821843.6666666666,,,,,25.35,
821843.6666666666,,,,,24.225,
821843.6666666666,,,,,23.05,
821843.6666666666,,,,,22.275,
821843.6666666666,,,,,21.175,
821843.6666666666,,,,,20.8,
821843.6666666666,,,,,23.1,
821843.6666666666,,,,,20.125,
821843.75,,,,,13.366666666666664,65.3
821843.75,,,,,12.6,
821843.75,,,,,10.05,
821843.75,,,,,16.15,
821843.75,,,,,17.7,
821843.75,,,,,16.725,
821843.75,,,,,21.625,
821843.75,,,,,22.15,
821843.75,,,,,17.825000000000003,
821843.75,,,,,20.700000000000003,
821843.75,,,,,15.925,
821843.75,,,,,14.25,
821843.75,,,,,16.5,
821843.75,,,,,14.8,
821843.75,,,,,15.825,
821843.75,,,,,16.25,
821843.75,,,,,15.975,
821843.75,,,,,18.55,
821843.75,,,,,20.175,
821843.75,,,,,21.2,
821843.75,,,,,21.65,
821843.75,,,,,20.85,
821843.75,,,,,19.25,
821843.75,,,,,20.475,
821843.75,,,,,18.975,
821843.75,,,,,16.049999999999997,
821843.75,,,,,14.65,
821843.75,,,,,19.6,
821843.75,,,,,23.45,
821843.75,,,,,17.525,
821843.8333333334,,,,,10.766666666666666,42.15
821843.8333333334,,,,,8.525,
821843.8333333334,,,,,8.375,
821843.8333333334,,,,,14.275,
821843.8333333334,,,,,12.925,
821843.8333333334,,,,,11.25,
821843.8333333334,,,,,19.875,
821843.8333333334,,,,,20.950000000000003,
821843.8333333334,,,,,19.725,
821843.8333333334,,,,,18.9,
821843.8333333334,,,,,14.275,
821843.8333333334,,,,,12.025,
821843.8333333334,,,,,17.325000000000003,
821843.8333333334,,,,,19.375,
821843.8333333334,,,,,12.275,
821843.8333333334,,,,,7.074999999999999,
821843.8333333334,,,,,7.35,
821843.8333333334,,,,,8.575,
821843.8333333334,,,,,13.075,
821843.8333333334,,,,,11.425,
821843.8333333334,,,,,9.375,
821843.8333333334,,,,,7.625,
821843.8333333334,,,,,7.125,
821843.8333333334,,,,,12.5,
821843.8333333334,,,,,11.175,
821843.8333333334,,,,,11.175,
821843.8333333334,,,,,6.325,
821843.8333333334,,,,,7.050000000000001,
821843.8333333334,,,,,7.125,
821843.8333333334,,,,,6.9750000000000005,
821843.8333333334,,,,,6.4,
821843.9166666666,,,,,5.9,66.7
821843.9166666666,,,,,7.225,
821843.9166666666,,,,,8.175,
821843.9166666666,,,,,16.0,
821843.9166666666,,,,,13.425,
821843.9166666666,,,,,13.875,
821843.9166666666,,,,,20.125,
821843.9166666666,,,,,17.700000000000003,
821843.9166666666,,,,,17.9,
821843.9166666666,,,,,15.725,
821843.9166666666,,,,,12.05,
821843.9166666666,,,,,9.225,
821843.9166666666,,,,,9.925,
821843.9166666666,,,,,11.4,
821843.9166666666,,,,,10.0,
821843.9166666666,,,,,10.475,
821843.9166666666,,,,,6.775,
821843.9166666666,,,,,7.4,
821843.9166666666,,,,,7.225,
821843.9166666666,,,,,11.0,
821843.9166666666,,,,,12.325,
821843.9166666666,,,,,9.85,
821843.9166666666,,,,,10.05,
821843.9166666666,,,,,11.225,
821843.9166666666,,,,,6.4750000000000005,
821843.9166666666,,,,,5.375,
821843.9166666666,,,,,9.75,
821843.9166666666,,,,,12.15,
821843.9166666666,,,,,7.875,
821843.9166666666,,,,,5.825,
821844.0,-20.529999999999983,-0.11,,1166.0,3.9166666666666665,123.6
821844.0,-20.529999999999983,-0.11,,1178.0,3.9166666666666665,123.6
821844.0,-20.529999999999983,-0.11,,1186.0,3.9166666666666665,123.6
821844.0,-20.529999999999983,-0.11,,1177.0,3.9166666666666665,123.6
821844.0,-20.529999999999983,-0.11,,1166.0,4.6,
821844.0,-20.529999999999983,-0.11,,1178.0,4.6,
821844.0,-20.529999999999983,-0.11,,1186.0,4.6,
821844.0,-20.529999999999983,-0.11,,1177.0,4.6,
821844.0,-20.529999999999983,-0.11,,1166.0,7.025,
821844.0,-20.529999999999983,-0.11,,1178.0,7.025,
821844.0,-20.529999999999983,-0.11,,1186.0,7.025,
821844.0,-20.529999999999983,-0.11,,1177.0,7.025,
821844.0,-20.529999999999983,-0.11,,1166.0,13.325,
821844.0,-20.529999999999983,-0.11,,1178.0,13.325,
821844.0,-20.529999999999983,-0.11,,1186.0,13.325,
821844.0,-20.529999999999983,-0.11,,1177.0,13.325,
821844.0,-20.529999999999983,-0.11,,1166.0,13.825,
821844.0,-20.529999999999983,-0.11,,1178.0,13.825,
821844.0,-20.529999999999983,-0.11,,1186.0,13.825,
821844.0,-20.529999999999983,-0.11,,1177.0,13.825,
821844.0,-20.529999999999983,-0.11,,1166.0,16.0,
821844.0,-20.529999999999983,-0.11,,1178.0,16.0,
821844.0,-20.529999999999983,-0.11,,1186.0,16.0,
821844.0,-20.529999999999983,-0.11,,1177.0,16.0,
821844.0,-20.529999999999983,-0.11,,1166.0,18.125,
821844.0,-20.529999999999983,-0.11,,1178.0,18.125,
821844.0,-20.529999999999983,-0.11,,1186.0,18.125,
821844.0,-20.529999999999983,-0.11,,1177.0,18.125,
821844.0,-20.529999999999983,-0.11,,1166.0,15.9,
821844.0,-20.529999999999983,-0.11,,1178.0,15.9,
821844.0,-20.529999999999983,-0.11,,1186.0,15.9,
821844.0,-20.529999999999983,-0.11,,1177.0,15.9,
821844.0,-20.529999999999983,-0.11,,1166.0,15.775,
821844.0,-20.529999999999983,-0.11,,1178.0,15.775,
821844.0,-20.529999999999983,-0.11,,1186.0,15.775,
821844.0,-20.529999999999983,-0.11,,1177.0,15.775,
821844.0,-20.529999999999983,-0.11,,1166.0,14.875,
821844.0,-20.529999999999983,-0.11,,1178.0,14.875,
821844.0,-20.529999999999983,-0.11,,1186.0,14.875,
821844.0,-20.529999999999983,-0.11,,1177.0,14.875,
821844.0,-20.529999999999983,-0.11,,1166.0,9.4,
821844.0,-20.529999999999983,-0.11,,1178.0,9.4,
821844.0,-20.529999999999983,-0.11,,1186.0,9.4,
821844.0,-20.529999999999983,-0.11,,1177.0,9.4,
821844.0,-20.529999999999983,-0.11,,1166.0,7.6,
821844.0,-20.529999999999983,-0.11,,1178.0,7.6,
821844.0,-20.529999999999983,-0.11,,1186.0,7.6,
821844.0,-20.529999999999983,-0.11,,1177.0,7.6,
821844.0,-20.529999999999983,-0.11,,1166.0,12.35,
821844.0,-20.529999999999983,-0.11,,1178.0,12.35,
821844.0,-20.529999999999983,-0.11,,1186.0,12.35,
821844.0,-20.529999999999983,-0.11,,1177.0,12.35,
821844.0,-20.529999999999983,-0.11,,1166.0,12.175,
821844.0,-20.529999999999983,-0.11,,1178.0,12.175,
821844.0,-20.529999999999983,-0.11,,1186.0,12.175,
821844.0,-20.529999999999983,-0.11,,1177.0,12.175,
821844.0,-20.529999999999983,-0.11,,1166.0,9.15,
821844.0,-20.529999999999983,-0.11,,1178.0,9.15,
821844.0,-20.529999999999983,-0.11,,1186.0,9.15,
821844.0,-20.529999999999983,-0.11,,1177.0,9.15,
821844.0,-20.529999999999983,-0.11,,1166.0,9.05,
821844.0,-20.529999999999983,-0.11,,1178.0,9.05,
821844.0,-20.529999999999983,-0.11,,1186.0,9.05,
821844.0,-20.529999999999983,-0.11,,1177.0,9.05,
821844.0,-20.529999999999983,-0.11,,1166.0,7.125,
821844.0,-20.529999999999983,-0.11,,1178.0,7.125,
821844.0,-20.529999999999983,-0.11,,1186.0,7.125,
821844.0,-20.529999999999983,-0.11,,1177.0,7.125,
821844.0,-20.529999999999983,-0.11,,1166.0,4.175,
821844.0,-20.529999999999983,-0.11,,1178.0,4.175,
821844.0,-20.529999999999983,-0.11,,1186.0,4.175,
821844.0,-20.529999999999983,-0.11,,1177.0,4.175,
821844.0,-20.529999999999983,-0.11,,1166.0,3.375,
821844.0,-20.529999999999983,-0.11,,1178.0,3.375,
821844.0,-20.529999999999983,-0.11,,1186.0,3.375,
821844.0,-20.529999999999983,-0.11,,1177.0,3.375,
821844.0,-20.529999999999983,-0.11,,1166.0,5.575,
821844.0,-20.529999999999983,-0.11,,1178.0,5.575,
821844.0,-20.529999999999983,-0.11,,1186.0,5.575,
821844.0,-20.529999999999983,-0.11,,1177.0,5.575,
821844.0,-20.529999999999983,-0.11,,1166.0,5.9,
821844.0,-20.529999999999983,-0.11,,1178.0,5.9,
821844.0,-20.529999999999983,-0.11,,1186.0,5.9,
821844.0,-20.529999999999983,-0.11,,1177.0,5.9,
821844.0,-20.529999999999983,-0.11,,1166.0,10.575,
821844.0,-20.529999999999983,-0.11,,1178.0,10.575,
821844.0,-20.529999999999983,-0.11,,1186.0,10.575,
821844.0,-20.529999999999983,-0.11,,1177.0,10.575,
821844.0,-20.529999999999983,-0.11,,1166.0,10.375,
821844.0,-20.529999999999983,-0.11,,1178.0,10.375,
821844.0,-20.529999999999983,-0.11,,1186.0,10.375,
821844.0,-20.529999999999983,-0.11,,1177.0,10.375,
821844.0,-20.529999999999983,-0.11,,1166.0,8.9,
821844.0,-20.529999999999983,-0.11,,1178.0,8.9,
821844.0,-20.529999999999983,-0.11,,1186.0,8.9,
821844.0,-20.529999999999983,-0.11,,1177.0,8.9,
821844.0,-20.529999999999983,-0.11,,1166.0,12.875,
821844.0,-20.529999999999983,-0.11,,1178.0,12.875,
821844.0,-20.529999999999983,-0.11,,1186.0,12.875,
821844.0,-20.529999999999983,-0.11,,1177.0,12.875,
821844.0,-20.529999999999983,-0.11,,1166.0,13.45,
821844.0,-20.529999999999983,-0.11,,1178.0,13.45,
821844.0,-20.529999999999983,-0.11,,1186.0,13.45,
821844.0,-20.529999999999983,-0.11,,1177.0,13.45,
821844.0,-20.529999999999983,-0.11,,1166.0,12.975,
821844.0,-20.529999999999983,-0.11,,1178.0,12.975,
821844.0,-20.529999999999983,-0.11,,1186.0,12.975,
821844.0,-20.529999999999983,-0.11,,1177.0,12.975,
821844.0,-20.529999999999983,-0.11,,1166.0,13.375,
821844.0,-20.529999999999983,-0.11,,1178.0,13.375,
821844.0,-20.529999999999983,-0.11,,1186.0,13.375,
821844.0,-20.529999999999983,-0.11,,1177.0,13.375,
821844.0,-20.529999999999983,-0.11,,1166.0,7.775,
821844.0,-20.529999999999983,-0.11,,1178.0,7.775,
821844.0,-20.529999999999983,-0.11,,1186.0,7.775,
821844.0,-20.529999999999983,-0.11,,1177.0,7.775,
821844.0,-20.529999999999983,-0.11,,1166.0,4.525,
821844.0,-20.529999999999983,-0.11,,1178.0,4.525,
821844.0,-20.529999999999983,-0.11,,1186.0,4.525,
821844.0,-20.529999999999983,-0.11,,1177.0,4.525,
821844.0,-20.529999999999983,-0.11,,1166.0,7.275,
821844.0,-20.529999999999983,-0.11,,1178.0,7.275,
821844.0,-20.529999999999983,-0.11,,1186.0,7.275,
821844.0,-20.529999999999983,-0.11,,1177.0,7.275,
821844.0833333334,,,,,9.15,97.6
821844.0833333334,,,,,2.7,
821844.0833333334,,,,,11.95,
821844.0833333334,,,,,9.15,
821844.0833333334,,,,,12.025,
821844.0833333334,,,,,13.675,
821844.0833333334,,,,,13.325,
821844.0833333334,,,,,11.5,
821844.0833333334,,,,,7.999999999999999,
821844.0833333334,,,,,9.475,
821844.0833333334,,,,,5.925000000000001,
821844.0833333334,,,,,6.75,
821844.0833333334,,,,,2.75,
821844.0833333334,,,,,5.9,
821844.0833333334,,,,,4.75,
821844.0833333334,,,,,7.35,
821844.0833333334,,,,,8.65,
821844.0833333334,,,,,5.9750000000000005,
821844.0833333334,,,,,7.5,
821844.0833333334,,,,,9.9,
821844.0833333334,,,,,7.799999999999999,
821844.0833333334,,,,,2.825,
821844.0833333334,,,,,3.575,
821844.0833333334,,,,,1.5750000000000002,
821844.0833333334,,,,,1.7249999999999996,
821844.0833333334,,,,,10.875,
821844.0833333334,,,,,12.55,
821844.0833333334,,,,,10.75,
821844.0833333334,,,,,11.65,
821844.0833333334,,,,,7.6,
821844.0833333334,,,,,2.9,
821844.16,,,315.34,,,
821844.1666666666,,,,,3.633333333333334,32.95
821844.1666666666,,,,,-3.35,
821844.1666666666,,,,,6.449999999999999,
821844.1666666666,,,,,8.525,
821844.1666666666,,,,,13.5,
821844.1666666666,,,,,13.725,
821844.1666666666,,,,,13.95,
821844.1666666666,,,,,15.25,
821844.1666666666,,,,,11.2,
821844.1666666666,,,,,9.4,
821844.1666666666,,,,,5.75,
821844.1666666666,,,,,9.95,
821844.1666666666,,,,,7.025,
821844.1666666666,,,,,1.2,
821844.1666666666,,,,,0.4250000000000001,
821844.1666666666,,,,,4.45,
821844.1666666666,,,,,2.275,
821844.1666666666,,,,,1.625,
821844.1666666666,,,,,-0.4250000000000001,
821844.1666666666,,,,,1.7999999999999998,
821844.1666666666,,,,,1.975,
821844.1666666666,,,,,1.875,
821844.1666666666,,,,,1.0,
821844.1666666666,,,,,1.5750000000000002,
821844.1666666666,,,,,1.1,
821844.1666666666,,,,,1.825,
821844.1666666666,,,,,2.525,
821844.1666666666,,,,,12.3,
821844.1666666666,,,,,12.625,
821844.25,,,,,9.683333333333332,66.0
821844.25,,,,,7.375000000000001,
821844.25,,,,,10.65,
821844.25,,,,,10.5,
821844.25,,,,,13.75,
821844.25,,,,,13.65,
821844.25,,,,,15.75,
821844.25,,,,,15.05,
821844.25,,,,,14.075,
821844.25,,,,,12.125,
821844.25,,,,,8.375,
821844.25,,,,,12.15,
821844.25,,,,,8.4,
821844.25,,,,,2.2750000000000004,
821844.25,,,,,5.375,
821844.25,,,,,6.3,
821844.25,,,,,10.025,
821844.25,,,,,11.975,
821844.25,,,,,10.325,
821844.25,,,,,8.65,
821844.25,,,,,9.3,
821844.25,,,,,9.975,
821844.25,,,,,13.05,
821844.25,,,,,12.75,
821844.25,,,,,13.375,
821844.25,,,,,12.225,
821844.25,,,,,12.075,
821844.25,,,,,10.75,
821844.25,,,,,8.225,
821844.25,,,,,10.15,
821844.25,,,,,6.199999999999999,
821844.3333333334,,,,,8.133333333333333,38.4
821844.3333333334,,,,,9.425,
821844.3333333334,,,,,9.625,
821844.3333333334,,,,,8.925,
821844.3333333334,,,,,15.85,
821844.3333333334,,,,,13.3,
821844.3333333334,,,,,16.775,
821844.3333333334,,,,,15.325,
821844.3333333334,,,,,15.5,
821844.3333333334,,,,,12.075,
821844.3333333334,,,,,10.55,
821844.3333333334,,,,,13.075,
821844.3333333334,,,,,9.2,
821844.3333333334,,,,,5.725,
821844.3333333334,,,,,7.625,
821844.3333333334,,,,,8.024999999999999,
821844.3333333334,,,,,7.6,
821844.3333333334,,,,,7.05,
821844.3333333334,,,,,8.425,
821844.3333333334,,,,,10.725,
821844.3333333334,,,,,12.025,
821844.3333333334,,,,,10.125,
821844.3333333334,,,,,12.1,
821844.3333333334,,,,,12.225,
821844.3333333334,,,,,10.0,
821844.3333333334,,,,,9.95,
821844.3333333334,,,,,8.625,
821844.3333333334,,,,,8.575,
821844.3333333334,,,,,9.575,
821844.3333333334,,,,,17.5,
821844.4166666666,,,,,10.05,30.4
821844.4166666666,,,,,11.75,
821844.4166666666,,,,,11.65,
821844.4166666666,,,,,14.275,
821844.4166666666,,,,,20.075000000000003,
821844.4166666666,,,,,16.0,
821844.4166666666,,,,,19.225,
821844.4166666666,,,,,17.85,
821844.4166666666,,,,,16.975,
821844.4166666666,,,,,13.375,
821844.4166666666,,,,,12.375,
821844.4166666666,,,,,14.6,
821844.4166666666,,,,,15.55,
821844.4166666666,,,,,17.625,
821844.4166666666,,,,,16.724999999999998,
