year reset,temp cffill mod,anom c mod,co2 mean
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0,-20.68499999999998,-0.42,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.0833333334,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.1666666666,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.25,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.3333333334,,,
821817.39,,,305.38
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.4166666666,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.5833333334,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.6666666666,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.75,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.8333333334,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821817.9166666666,,,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0,-20.619999999999983,-0.29,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.0833333334,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.1666666666,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.25,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.3333333334,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.4166666666,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.5833333334,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.6666666666,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.75,,,
821818.83,,,305.74
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.8333333334,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821818.9166666666,,,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0,-20.509999999999984,-0.07,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.0833333334,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.1666666666,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.25,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.3333333334,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.4166666666,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.5833333334,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.6666666666,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.75,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.8333333334,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821819.9166666666,,,
821820.0,-20.424999999999983,0.1,
821820.0,-20.424999999999983,0.1,
821820.0,-20.424999999999983,0.1,
821820.0,-20.424999999999983,0.1,
821820.0,-20.424999999999983,0.1,
821820.0,-20.424999999999983,0.1,
821820.0,-20.424999999999983,0.1,
821820.0,-20.424999999999983,0.1,
821820.0,-20.424999999999983,0.1,
821820.0,-20.424999999999983,0.1,
821820.0,-20.424999999999983,0.1,
821820.0,-20.424999999999983,0.1,
821820.0,-20.424999999999983,0.1,
821820.0,-20.424999999999983,0.1,
821820.0,-20.424999999999983,0.1,
