dmy float,dmy,irtemp c,min c,max c
1835.8907103825136,1835-11-22,,,
1835.8934426229507,1835-11-23,,,
1835.896174863388,1835-11-24,,,
1835.8989071038252,1835-11-25,,,
1835.9016393442623,1835-11-26,,,
1835.9043715846994,1835-11-27,,,
1835.9071038251366,1835-11-28,,,
1835.9098360655737,1835-11-29,,,
1835.9125683060108,1835-11-30,,,
1835.032786885246,1835-01-12,,,
1835.1174863387978,1835-02-12,,,
1835.1939890710382,1835-03-12,,,
1835.27868852459,1835-04-12,,,
1835.360655737705,1835-05-12,,,
1835.4453551912568,1835-06-12,,,
1835.5273224043715,1835-07-12,,,
1835.6120218579235,1835-08-12,,,
1835.6967213114754,1835-09-12,,,
1835.77868852459,1835-10-12,,,
1835.863387978142,1835-11-12,,,
1835.9453551912568,1835-12-12,,,
1835.948087431694,1835-12-13,,,
1835.950819672131,1835-12-14,,,
1835.9535519125684,1835-12-15,,,
1835.9562841530055,1835-12-16,,,
1835.9590163934427,1835-12-17,,,
1835.9617486338798,1835-12-18,,,
1835.964480874317,1835-12-19,,,
1835.967213114754,1835-12-20,,,
1835.9699453551912,1835-12-21,,,
1835.9726775956285,1835-12-22,,,
1835.9754098360656,1835-12-23,,,
1835.9781420765028,1835-12-24,,,
1835.98087431694,1835-12-25,,,
1835.983606557377,1835-12-26,,,
1835.9863387978141,1835-12-27,,,
1835.9890710382513,1835-12-28,,,
1835.9918032786886,1835-12-29,,,
1835.9945355191257,1835-12-30,,,
1835.9972677595629,1835-12-31,,,
1836.0027397260274,1836-01-01,,,
1836.0876712328768,1836-02-01,,,
1836.1671232876713,1836-03-01,,,
1836.2520547945205,1836-04-01,,,
1836.3342465753424,1836-05-01,,,
1836.4191780821918,1836-06-01,,,
1836.5013698630137,1836-07-01,,,
1836.5863013698631,1836-08-01,,,
1836.6712328767123,1836-09-01,,,
1836.7534246575342,1836-10-01,,,
1836.8383561643836,1836-11-01,,,
1836.9205479452055,1836-12-01,,,
1836.035616438356,1836-01-13,,,
1836.0383561643835,1836-01-14,,,
1836.041095890411,1836-01-15,,,
1836.0438356164384,1836-01-16,,,
1836.0465753424658,1836-01-17,,,
1836.0493150684931,1836-01-18,,,
1836.0520547945205,1836-01-19,,,
1836.054794520548,1836-01-20,,,
1836.0575342465754,1836-01-21,,,
1836.0602739726028,1836-01-22,,,
1836.0630136986301,1836-01-23,,,
1836.0657534246575,1836-01-24,,,
1836.0684931506848,1836-01-25,,,
1836.0712328767124,1836-01-26,,,
1836.0739726027398,1836-01-27,,,
1836.0767123287671,1836-01-28,,,
1836.0794520547945,1836-01-29,,,
1836.0821917808219,1836-01-30,,,
1836.0849315068492,1836-01-31,,,
1836.0054794520547,1836-01-02,,,
1836.0904109589042,1836-02-02,,,
1836.1698630136987,1836-03-02,,,
1836.2547945205479,1836-04-02,,,
1836.33698630137,1836-05-02,,,
1836.4219178082192,1836-06-02,,,
1836.504109589041,1836-07-02,,,
1836.5890410958905,1836-08-02,,,
1836.6739726027397,1836-09-02,,,
1836.7561643835616,1836-10-02,,,
1836.841095890411,1836-11-02,,,
1836.9232876712329,1836-12-02,,,
1836.1205479452055,1836-02-13,,,
1836.123287671233,1836-02-14,,,
1836.1260273972603,1836-02-15,,,
1836.1287671232876,1836-02-16,,,
1836.131506849315,1836-02-17,,,
1836.1342465753426,1836-02-18,,,
1836.13698630137,1836-02-19,,,
1836.1397260273973,1836-02-20,,,
1836.1424657534246,1836-02-21,,,
1836.145205479452,1836-02-22,,,
1836.1479452054793,1836-02-23,,,
1836.150684931507,1836-02-24,,,
1836.1534246575343,1836-02-25,,,
1836.1561643835616,1836-02-26,,,
1836.158904109589,1836-02-27,,,
1836.1616438356164,1836-02-28,,,
1836.164383561644,1836-02-29,,,
1836.0082191780823,1836-01-03,,,
1836.0931506849315,1836-02-03,,,
1836.172602739726,1836-03-03,,,
1836.2575342465752,1836-04-03,,,
1836.3397260273973,1836-05-03,,,
1836.4246575342465,1836-06-03,,,
1836.5068493150684,1836-07-03,,,
1836.5917808219178,1836-08-03,,,
1836.676712328767,1836-09-03,,,
1836.7589041095891,1836-10-03,,,
1836.8438356164384,1836-11-03,,,
1836.9260273972602,1836-12-03,,,
1836.2,1836-03-13,,,
1836.2027397260274,1836-03-14,,,
1836.2054794520548,1836-03-15,,,
1836.2082191780821,1836-03-16,,,
1836.2109589041097,1836-03-17,,,
1836.213698630137,1836-03-18,,,
1836.2164383561644,1836-03-19,,,
1836.2191780821918,1836-03-20,,,
1836.2219178082191,1836-03-21,,,
1836.2246575342465,1836-03-22,,,
1836.227397260274,1836-03-23,,,
1836.2301369863014,1836-03-24,,,
1836.2328767123288,1836-03-25,,,
1836.2356164383561,1836-03-26,,,
1836.2383561643835,1836-03-27,,,
1836.2410958904109,1836-03-28,,,
1836.2438356164384,1836-03-29,,,
1836.2465753424658,1836-03-30,,,
1836.2493150684932,1836-03-31,,,
1836.0109589041097,1836-01-04,,,
1836.0958904109589,1836-02-04,,,
1836.1753424657534,1836-03-04,,,
1836.2602739726028,1836-04-04,,,
1836.3424657534247,1836-05-04,,,
1836.427397260274,1836-06-04,,,
1836.509589041096,1836-07-04,,,
1836.5945205479452,1836-08-04,,,
1836.6794520547944,1836-09-04,,,
1836.7616438356165,1836-10-04,,,
1836.8465753424657,1836-11-04,,,
1836.9287671232876,1836-12-04,,,
1836.2849315068493,1836-04-13,,,
1836.2876712328766,1836-04-14,,,
1836.2904109589042,1836-04-15,,,
1836.2931506849316,1836-04-16,,,
1836.295890410959,1836-04-17,,,
1836.2986301369863,1836-04-18,,,
1836.3013698630136,1836-04-19,,,
1836.304109589041,1836-04-20,,,
1836.3068493150686,1836-04-21,,,
1836.309589041096,1836-04-22,,,
1836.3123287671233,1836-04-23,,,
1836.3150684931506,1836-04-24,,,
1836.317808219178,1836-04-25,,,
1836.3205479452056,1836-04-26,,,
1836.323287671233,1836-04-27,,,
1836.3260273972603,1836-04-28,,,
1836.3287671232877,1836-04-29,,,
1836.331506849315,1836-04-30,,,
1836.013698630137,1836-01-05,,,
1836.0986301369862,1836-02-05,,,
1836.1780821917807,1836-03-05,,,
1836.2630136986302,1836-04-05,,,
1836.345205479452,1836-05-05,,,
1836.4301369863015,1836-06-05,,,
1836.5123287671233,1836-07-05,,,
1836.5972602739726,1836-08-05,,,
1836.682191780822,1836-09-05,,,
1836.7643835616439,1836-10-05,,,
1836.849315068493,1836-11-05,,,
1836.9315068493152,1836-12-05,,,
1836.3671232876711,1836-05-13,,,
1836.3698630136987,1836-05-14,,,
1836.372602739726,1836-05-15,,,
1836.3753424657534,1836-05-16,,,
1836.3780821917808,1836-05-17,,,
1836.3808219178081,1836-05-18,,,
1836.3835616438357,1836-05-19,,,
1836.386301369863,1836-05-20,,,
1836.3890410958904,1836-05-21,,,
1836.3917808219178,1836-05-22,,,
1836.3945205479451,1836-05-23,,,
1836.3972602739725,1836-05-24,,,
1836.4,1836-05-25,,,
1836.4027397260274,1836-05-26,,,
1836.4054794520548,1836-05-27,,,
1836.4082191780822,1836-05-28,,,
1836.4109589041095,1836-05-29,,,
1836.4136986301369,1836-05-30,,,
1836.4164383561645,1836-05-31,,,
1836.0164383561644,1836-01-06,,,
1836.1013698630136,1836-02-06,,,
1836.1808219178083,1836-03-06,,,
1836.2657534246575,1836-04-06,,,
1836.3479452054794,1836-05-06,,,
1836.4328767123288,1836-06-06,,,
1836.5150684931507,1836-07-06,,,
1836.6,1836-08-06,,,
1836.6849315068494,1836-09-06,,,
1836.7671232876712,1836-10-06,,,
1836.8520547945207,1836-11-06,,,
1836.9342465753425,1836-12-06,,,
1836.4520547945206,1836-06-13,,,
1836.454794520548,1836-06-14,,,
1836.4575342465753,1836-06-15,,,
1836.4602739726026,1836-06-16,,,
1836.4630136986302,1836-06-17,,,
1836.4657534246576,1836-06-18,,,
1836.468493150685,1836-06-19,,,
1836.4712328767123,1836-06-20,,,
1836.4739726027397,1836-06-21,,,
1836.4767123287672,1836-06-22,,,
1836.4794520547946,1836-06-23,,,
1836.482191780822,1836-06-24,,,
1836.4849315068493,1836-06-25,,,
1836.4876712328767,1836-06-26,,,
1836.490410958904,1836-06-27,,,
1836.4931506849316,1836-06-28,,,
1836.495890410959,1836-06-29,,,
1836.4986301369863,1836-06-30,,,
1836.0191780821917,1836-01-07,,,
1836.1041095890412,1836-02-07,,,
1836.1835616438357,1836-03-07,,,
1836.268493150685,1836-04-07,,,
1836.3506849315067,1836-05-07,,,
1836.4356164383562,1836-06-07,,,
1836.517808219178,1836-07-07,,,
1836.6027397260275,1836-08-07,,,
1836.6876712328767,1836-09-07,,,
1836.7698630136986,1836-10-07,,,
1836.854794520548,1836-11-07,,,
1836.9369863013699,1836-12-07,,,
1836.5342465753424,1836-07-13,,,
1836.5369863013698,1836-07-14,,,
1836.5397260273974,1836-07-15,,,
1836.5424657534247,1836-07-16,,,
1836.545205479452,1836-07-17,,,
1836.5479452054794,1836-07-18,,,
1836.5506849315068,1836-07-19,,,
1836.5534246575342,1836-07-20,,,
1836.5561643835617,1836-07-21,,,
1836.558904109589,1836-07-22,,,
1836.5616438356165,1836-07-23,,,
1836.5643835616438,1836-07-24,,,
1836.5671232876712,1836-07-25,,,
1836.5698630136985,1836-07-26,,,
1836.572602739726,1836-07-27,,,
1836.5753424657535,1836-07-28,,,
1836.5780821917808,1836-07-29,,,
1836.5808219178082,1836-07-30,,,
1836.5835616438355,1836-07-31,,,
1836.021917808219,1836-01-08,,,
1836.1068493150685,1836-02-08,,,
1836.186301369863,1836-03-08,,,
1836.2712328767122,1836-04-08,,,
1836.3534246575343,1836-05-08,,,
1836.4383561643835,1836-06-08,,,
1836.5205479452054,1836-07-08,,,
1836.6054794520549,1836-08-08,,,
1836.690410958904,1836-09-08,,,
1836.772602739726,1836-10-08,,,
1836.8575342465754,1836-11-08,,,
1836.9397260273972,1836-12-08,,,
1836.6191780821919,1836-08-13,,,
1836.6219178082192,1836-08-14,,,
1836.6246575342466,1836-08-15,,,
1836.627397260274,1836-08-16,,,
1836.6301369863013,1836-08-17,,,
1836.6328767123289,1836-08-18,,,
1836.6356164383562,1836-08-19,,,
1836.6383561643836,1836-08-20,,,
1836.641095890411,1836-08-21,,,
1836.6438356164383,1836-08-22,,,
1836.6465753424657,1836-08-23,,,
1836.6493150684933,1836-08-24,,,
1836.6520547945206,1836-08-25,,,
1836.654794520548,1836-08-26,,,
1836.6575342465753,1836-08-27,,,
1836.6602739726027,1836-08-28,,,
1836.66301369863,1836-08-29,,,
1836.6657534246576,1836-08-30,,,
1836.668493150685,1836-08-31,,,
1836.0246575342467,1836-01-09,,,
1836.109589041096,1836-02-09,,,
1836.1890410958904,1836-03-09,,,
1836.2739726027398,1836-04-09,,,
1836.3561643835617,1836-05-09,,,
1836.441095890411,1836-06-09,,,
1836.5232876712328,1836-07-09,,,
1836.6082191780822,1836-08-09,,,
1836.6931506849314,1836-09-09,,,
1836.7753424657535,1836-10-09,,,
1836.8602739726027,1836-11-09,,,
1836.9424657534246,1836-12-09,,,
1836.704109589041,1836-09-13,,,
1836.7068493150684,1836-09-14,,,
1836.7095890410958,1836-09-15,,,
1836.7123287671234,1836-09-16,,,
1836.7150684931507,1836-09-17,,,
1836.717808219178,1836-09-18,,,
1836.7205479452055,1836-09-19,,,
1836.7232876712328,1836-09-20,,,
1836.7260273972602,1836-09-21,,,
1836.7287671232878,1836-09-22,,,
1836.731506849315,1836-09-23,,,
1836.7342465753425,1836-09-24,,,
1836.7369863013698,1836-09-25,,,
1836.7397260273972,1836-09-26,,,
1836.7424657534248,1836-09-27,,,
1836.7452054794521,1836-09-28,,,
1836.7479452054795,1836-09-29,,,
1836.7506849315068,1836-09-30,,,
1836.027397260274,1836-01-10,,,
1836.1123287671232,1836-02-10,,,
1836.1917808219177,1836-03-10,,,
1836.2767123287672,1836-04-10,,,
1836.358904109589,1836-05-10,,,
1836.4438356164383,1836-06-10,,,
1836.5260273972603,1836-07-10,,,
1836.6109589041096,1836-08-10,,,
1836.695890410959,1836-09-10,,,
1836.7780821917809,1836-10-10,,,
1836.86301369863,1836-11-10,,,
1836.945205479452,1836-12-10,,,
1836.786301369863,1836-10-13,,,
1836.7890410958903,1836-10-14,,,
1836.7917808219179,1836-10-15,,,
1836.7945205479452,1836-10-16,,,
1836.7972602739726,1836-10-17,,,
1836.8,1836-10-18,,,
1836.8027397260273,1836-10-19,,,
1836.805479452055,1836-10-20,,,
1836.8082191780823,1836-10-21,,,
1836.8109589041096,1836-10-22,,,
1836.813698630137,1836-10-23,,,
1836.8164383561643,1836-10-24,,,
1836.8191780821917,1836-10-25,,,
1836.8219178082193,1836-10-26,,,
1836.8246575342466,1836-10-27,,,
1836.827397260274,1836-10-28,,,
1836.8301369863013,1836-10-29,,,
1836.8328767123287,1836-10-30,,,
1836.835616438356,1836-10-31,,,
1836.0301369863014,1836-01-11,,,
1836.1150684931506,1836-02-11,,,
1836.194520547945,1836-03-11,,,
1836.2794520547945,1836-04-11,,,
1836.3616438356164,1836-05-11,,,
1836.4465753424658,1836-06-11,,,
1836.5287671232877,1836-07-11,,,
1836.613698630137,1836-08-11,,,
1836.6986301369864,1836-09-11,,,
1836.7808219178082,1836-10-11,,,
1836.8657534246574,1836-11-11,,,
1836.9479452054795,1836-12-11,,,
1836.8712328767124,1836-11-13,,,
1836.8739726027397,1836-11-14,,,
1836.876712328767,1836-11-15,,,
1836.8794520547945,1836-11-16,,,
1836.8821917808218,1836-11-17,,,
1836.8849315068494,1836-11-18,,,
1836.8876712328768,1836-11-19,,,
1836.890410958904,1836-11-20,,,
1836.8931506849315,1836-11-21,,,
1836.8958904109588,1836-11-22,,,
1836.8986301369864,1836-11-23,,,
1836.9013698630138,1836-11-24,,,
1836.9041095890411,1836-11-25,,,
1836.9068493150685,1836-11-26,,,
1836.9095890410958,1836-11-27,,,
1836.9123287671232,1836-11-28,,,
1836.9150684931508,1836-11-29,,,
1836.9178082191781,1836-11-30,,,
1836.0328767123287,1836-01-12,,,
1836.1178082191782,1836-02-12,,,
1836.1972602739727,1836-03-12,,,
1836.282191780822,1836-04-12,,,
1836.3643835616438,1836-05-12,,,
1836.4493150684932,1836-06-12,,,
1836.531506849315,1836-07-12,,,
1836.6164383561643,1836-08-12,,,
1836.7013698630137,1836-09-12,,,
1836.7835616438356,1836-10-12,,,
1836.868493150685,1836-11-12,,,
1836.9506849315069,1836-12-12,,,
1836.9534246575342,1836-12-13,,,
1836.9561643835616,1836-12-14,,,
1836.958904109589,1836-12-15,,,
1836.9616438356165,1836-12-16,,,
1836.964383561644,1836-12-17,,,
1836.9671232876713,1836-12-18,,,
1836.9698630136986,1836-12-19,,,
1836.972602739726,1836-12-20,,,
1836.9753424657533,1836-12-21,,,
1836.978082191781,1836-12-22,,,
1836.9808219178083,1836-12-23,,,
1836.9835616438356,1836-12-24,,,
1836.986301369863,1836-12-25,,,
1836.9890410958903,1836-12-26,,,
1836.9917808219177,1836-12-27,,,
1836.9945205479453,1836-12-28,,,
1836.9972602739726,1836-12-29,,,
1837.0,1836-12-30,,,
1837.0027397260274,1836-12-31,,,
1837.0027322404371,1837-01-01,,,
1837.0874316939892,1837-02-01,,,
1837.1639344262296,1837-03-01,,,
1837.2486338797814,1837-04-01,,,
1837.3306010928961,1837-05-01,,,
1837.4153005464482,1837-06-01,,,
1837.4972677595629,1837-07-01,,,
1837.5819672131147,1837-08-01,,,
1837.6666666666667,1837-09-01,,,
1837.7486338797814,1837-10-01,,,
1837.8333333333333,1837-11-01,,,
1837.9153005464482,1837-12-01,,,
1837.035519125683,1837-01-13,,,
1837.0382513661202,1837-01-14,,,
1837.0409836065573,1837-01-15,,,
1837.0437158469945,1837-01-16,,,
1837.0464480874316,1837-01-17,,,
1837.049180327869,1837-01-18,,,
1837.051912568306,1837-01-19,,,
1837.0546448087432,1837-01-20,,,
1837.0573770491803,1837-01-21,,,
1837.0601092896175,1837-01-22,,,
1837.0628415300546,1837-01-23,,,
1837.0655737704917,1837-01-24,,,
1837.068306010929,1837-01-25,,,
1837.0710382513662,1837-01-26,,,
1837.0737704918033,1837-01-27,,,
1837.0765027322404,1837-01-28,,,
1837.0792349726776,1837-01-29,,,
1837.0819672131147,1837-01-30,,,
1837.0846994535518,1837-01-31,,,
1837.0054644808743,1837-01-02,,,
1837.0901639344263,1837-02-02,,,
1837.1666666666667,1837-03-02,,,
1837.2513661202186,1837-04-02,,,
1837.3333333333333,1837-05-02,,,
1837.4180327868853,1837-06-02,,,
1837.5,1837-07-02,,,
1837.5846994535518,1837-08-02,,,
1837.6693989071039,1837-09-02,,,
1837.7513661202186,1837-10-02,,,
1837.8360655737704,1837-11-02,,,
1837.9180327868853,1837-12-02,,,
1837.120218579235,1837-02-13,,,
1837.122950819672,1837-02-14,,,
1837.1256830601094,1837-02-15,,,
1837.1284153005465,1837-02-16,,,
1837.1311475409836,1837-02-17,,,
1837.1338797814208,1837-02-18,,,
1837.136612021858,1837-02-19,,,
1837.139344262295,1837-02-20,,,
1837.1420765027322,1837-02-21,,,
1837.1448087431695,1837-02-22,,,
1837.1475409836066,1837-02-23,,,
1837.1502732240438,1837-02-24,,,
1837.1530054644809,1837-02-25,,,
1837.155737704918,1837-02-26,,,
1837.1584699453551,1837-02-27,,,
1837.1612021857923,1837-02-28,,,
1837.0081967213114,1837-01-03,,,
1837.0928961748634,1837-02-03,,,
1837.1693989071039,1837-03-03,,,
1837.2540983606557,1837-04-03,,,
1837.3360655737704,1837-05-03,,,
1837.4207650273224,1837-06-03,,,
1837.5027322404371,1837-07-03,,,
1837.5874316939892,1837-08-03,,,
1837.672131147541,1837-09-03,,,
1837.7540983606557,1837-10-03,,,
1837.8387978142077,1837-11-03,,,
1837.9207650273224,1837-12-03,,,
1837.1967213114754,1837-03-13,,,
1837.1994535519125,1837-03-14,,,
1837.2021857923498,1837-03-15,,,
1837.204918032787,1837-03-16,,,
1837.207650273224,1837-03-17,,,
1837.2103825136612,1837-03-18,,,
1837.2131147540983,1837-03-19,,,
1837.2158469945355,1837-03-20,,,
1837.2185792349726,1837-03-21,,,
1837.22131147541,1837-03-22,,,
1837.224043715847,1837-03-23,,,
1837.2267759562842,1837-03-24,,,
1837.2295081967213,1837-03-25,,,
1837.2322404371585,1837-03-26,,,
1837.2349726775956,1837-03-27,,,
1837.2377049180327,1837-03-28,,,
1837.24043715847,1837-03-29,,,
1837.2431693989072,1837-03-30,,,
1837.2459016393443,1837-03-31,,,
1837.0109289617487,1837-01-04,,,
1837.0956284153006,1837-02-04,,,
1837.172131147541,1837-03-04,,,
1837.2568306010928,1837-04-04,,,
1837.3387978142077,1837-05-04,,,
1837.4234972677596,1837-06-04,,,
1837.5054644808743,1837-07-04,,,
1837.5901639344263,1837-08-04,,,
1837.6748633879781,1837-09-04,,,
1837.7568306010928,1837-10-04,,,
1837.8415300546449,1837-11-04,,,
1837.9234972677596,1837-12-04,,,
1837.2814207650274,1837-04-13,,,
1837.2841530054645,1837-04-14,,,
1837.2868852459017,1837-04-15,,,
1837.2896174863388,1837-04-16,,,
1837.292349726776,1837-04-17,,,
1837.295081967213,1837-04-18,,,
1837.2978142076502,1837-04-19,,,
1837.3005464480875,1837-04-20,,,
1837.3032786885246,1837-04-21,,,
1837.3060109289618,1837-04-22,,,
1837.308743169399,1837-04-23,,,
1837.311475409836,1837-04-24,,,
1837.3142076502731,1837-04-25,,,
1837.3169398907103,1837-04-26,,,
1837.3196721311476,1837-04-27,,,
1837.3224043715848,1837-04-28,,,
1837.3251366120219,1837-04-29,,,
1837.327868852459,1837-04-30,,,
1837.0136612021859,1837-01-05,,,
1837.0983606557377,1837-02-05,,,
1837.1748633879781,1837-03-05,,,
1837.25956284153,1837-04-05,,,
1837.3415300546449,1837-05-05,,,
1837.4262295081967,1837-06-05,,,
1837.5081967213114,1837-07-05,,,
1837.5928961748634,1837-08-05,,,
1837.6775956284152,1837-09-05,,,
1837.75956284153,1837-10-05,,,
1837.844262295082,1837-11-05,,,
1837.9262295081967,1837-12-05,,,
1837.363387978142,1837-05-13,,,
1837.3661202185792,1837-05-14,,,
1837.3688524590164,1837-05-15,,,
1837.3715846994535,1837-05-16,,,
1837.3743169398906,1837-05-17,,,
1837.377049180328,1837-05-18,,,
1837.379781420765,1837-05-19,,,
1837.3825136612022,1837-05-20,,,
1837.3852459016393,1837-05-21,,,
1837.3879781420765,1837-05-22,,,
1837.3907103825136,1837-05-23,,,
1837.3934426229507,1837-05-24,,,
1837.396174863388,1837-05-25,,,
1837.3989071038252,1837-05-26,,,
1837.4016393442623,1837-05-27,,,
1837.4043715846994,1837-05-28,,,
1837.4071038251366,1837-05-29,,,
1837.4098360655737,1837-05-30,,,
1837.4125683060108,1837-05-31,,,
1837.016393442623,1837-01-06,,,
1837.1010928961748,1837-02-06,,,
1837.1775956284152,1837-03-06,,,
1837.2622950819673,1837-04-06,,,
1837.344262295082,1837-05-06,,,
1837.4289617486338,1837-06-06,,,
1837.5109289617487,1837-07-06,,,
1837.5956284153006,1837-08-06,,,
1837.6803278688524,1837-09-06,,,
1837.7622950819673,1837-10-06,,,
1837.8469945355191,1837-11-06,,,
1837.9289617486338,1837-12-06,,,
1837.448087431694,1837-06-13,,,
1837.450819672131,1837-06-14,,,
1837.4535519125684,1837-06-15,,,
1837.4562841530055,1837-06-16,,,
1837.4590163934427,1837-06-17,,,
1837.4617486338798,1837-06-18,,,
1837.464480874317,1837-06-19,,,
1837.467213114754,1837-06-20,,,
1837.4699453551912,1837-06-21,,,
1837.4726775956285,1837-06-22,,,
1837.4754098360656,1837-06-23,,,
1837.4781420765028,1837-06-24,,,
1837.48087431694,1837-06-25,,,
1837.483606557377,1837-06-26,,,
1837.4863387978141,1837-06-27,,,
1837.4890710382513,1837-06-28,,,
1837.4918032786886,1837-06-29,,,
1837.4945355191257,1837-06-30,,,
1837.01912568306,1837-01-07,,,
1837.103825136612,1837-02-07,,,
1837.1803278688524,1837-03-07,,,
1837.2650273224044,1837-04-07,,,
1837.3469945355191,1837-05-07,,,
1837.431693989071,1837-06-07,,,
1837.5136612021859,1837-07-07,,,
1837.5983606557377,1837-08-07,,,
1837.6830601092897,1837-09-07,,,
1837.7650273224044,1837-10-07,,,
1837.8497267759562,1837-11-07,,,
1837.931693989071,1837-12-07,,,
1837.5300546448088,1837-07-13,,,
1837.532786885246,1837-07-14,,,
1837.535519125683,1837-07-15,,,
1837.5382513661202,1837-07-16,,,
1837.5409836065573,1837-07-17,,,
1837.5437158469945,1837-07-18,,,
1837.5464480874316,1837-07-19,,,
1837.549180327869,1837-07-20,,,
1837.551912568306,1837-07-21,,,
1837.5546448087432,1837-07-22,,,
1837.5573770491803,1837-07-23,,,
1837.5601092896175,1837-07-24,,,
1837.5628415300546,1837-07-25,,,
1837.5655737704917,1837-07-26,,,
1837.568306010929,1837-07-27,,,
1837.5710382513662,1837-07-28,,,
1837.5737704918033,1837-07-29,,,
1837.5765027322404,1837-07-30,,,
1837.5792349726776,1837-07-31,,,
1837.0218579234972,1837-01-08,,,
1837.1065573770493,1837-02-08,,,
1837.1830601092897,1837-03-08,,,
1837.2677595628415,1837-04-08,,,
1837.3497267759562,1837-05-08,,,
1837.4344262295083,1837-06-08,,,
1837.516393442623,1837-07-08,,,
1837.6010928961748,1837-08-08,,,
1837.6857923497269,1837-09-08,,,
1837.7677595628415,1837-10-08,,,
1837.8524590163934,1837-11-08,,,
1837.9344262295083,1837-12-08,,,
1837.6147540983607,1837-08-13,,,
1837.6174863387978,1837-08-14,,,
1837.620218579235,1837-08-15,,,
1837.622950819672,1837-08-16,,,
1837.6256830601094,1837-08-17,,,
1837.6284153005465,1837-08-18,,,
1837.6311475409836,1837-08-19,,,
1837.6338797814208,1837-08-20,,,
1837.636612021858,1837-08-21,,,
1837.639344262295,1837-08-22,,,
1837.6420765027322,1837-08-23,,,
1837.6448087431695,1837-08-24,,,
1837.6475409836066,1837-08-25,,,
1837.6502732240438,1837-08-26,,,
1837.6530054644809,1837-08-27,,,
1837.655737704918,1837-08-28,,,
1837.6584699453551,1837-08-29,,,
1837.6612021857923,1837-08-30,,,
1837.6639344262296,1837-08-31,,,
1837.0245901639344,1837-01-09,,,
