year reset dt,year reset,year,temp c,anom c,modern anom c,modern temp c,temp c resample 1000Y,temp c mean
604800,604800.0,-215088.0,,-4.11,,,,
604845,604845.0,-215043.0,-55.94999999999999,,,,,
604908,604908.0,-214980.0,,-4.04,,,,
604926,604926.0,-214962.0,-57.14999999999998,,,,,
604999,,,,,,,,-56.64999999999998
605008,605008.0,-214880.0,-55.94999999999999,,,,,
605010,605010.0,-214878.0,,-3.72,,,,
605094,605094.0,-214794.0,-56.84999999999997,,,,,
605113,605113.0,-214775.0,,-3.72,,,,
605180,605180.0,-214708.0,-56.94999999999999,,,,,
605211,605211.0,-214677.0,,-2.95,,,,
605266,605266.0,-214622.0,-56.84999999999997,,,,,
605307,605307.0,-214581.0,,-2.78,,,,
605355,605355.0,-214533.0,-57.04999999999998,,,,,
605404,605404.0,-214484.0,,-2.89,,,,
605444,605444.0,-214444.0,-57.14999999999998,,,,,
605500,605500.0,-214388.0,,-2.82,,,,
605533,605533.0,-214355.0,-57.64999999999998,,,,,
605600,605600.0,-214288.0,,-3.19,,,,
605622,605622.0,-214266.0,-56.94999999999999,,,,,
605696,605696.0,-214192.0,,-2.9,,,,
605711,605711.0,-214177.0,-57.54999999999998,,,,,
605789,605789.0,-214099.0,,-2.5,,,,
605800,605800.0,-214088.0,-57.24999999999997,,,,,
605882,605882.0,-214006.0,,-2.39,,,,
605886,605886.0,-214002.0,-56.84999999999997,,,,,
605971,605971.0,-213917.0,-56.54999999999998,,,,,
605972,605972.0,-213916.0,,-2.22,,,,
605999,,,,,,,,-56.96666666666665
606057,606057.0,-213831.0,-57.04999999999998,,,,,
606062,606062.0,-213826.0,,-2.51,,,,
606150,606150.0,-213738.0,-58.14999999999998,,,,,
606151,606151.0,-213737.0,,-2.01,,,,
606239,606239.0,-213649.0,,-2.25,,,,
606243,606243.0,-213645.0,-57.84999999999997,,,,,
606324,606324.0,-213564.0,,-1.46,,,,
606336,606336.0,-213552.0,-57.44999999999999,,,,,
606410,606410.0,-213478.0,,-1.7,,,,
606424,606424.0,-213464.0,-57.04999999999998,,,,,
606496,606496.0,-213392.0,,-1.64,,,,
606513,606513.0,-213375.0,-57.04999999999998,,,,,
606580,606580.0,-213308.0,,-1.77,,,,
606601,606601.0,-213287.0,-57.54999999999998,,,,,
606662,606662.0,-213226.0,,-1.17,,,,
606688,606688.0,-213200.0,-56.74999999999997,,,,,
606745,606745.0,-213143.0,,-1.39,,,,
606776,606776.0,-213112.0,-57.04999999999998,,,,,
606827,606827.0,-213061.0,,-1.0,,,,
606863,606863.0,-213025.0,-57.44999999999999,,,,,
606914,606914.0,-212974.0,,-2.25,,,,
606950,606950.0,-212938.0,-57.14999999999998,,,,,
606995,606995.0,-212893.0,,-1.39,,,,
606999,,,,,,,,-57.322727272727256
607038,607038.0,-212850.0,-57.14999999999998,,,,,
607082,607082.0,-212806.0,,-1.83,,,,
607125,607125.0,-212763.0,-56.94999999999999,,,,,
607171,607171.0,-212717.0,,-1.92,,,,
607216,607216.0,-212672.0,-57.04999999999998,,,,,
607258,607258.0,-212630.0,,-1.98,,,,
607307,607307.0,-212581.0,-57.74999999999997,,,,,
607347,607347.0,-212541.0,,-1.81,,,,
607398,607398.0,-212490.0,-57.84999999999997,,,,,
607437,607437.0,-212451.0,,-2.09,,,,
607487,607487.0,-212401.0,-57.34999999999997,,,,,
607530,607530.0,-212358.0,,-2.59,,,,
607577,607577.0,-212311.0,-57.94999999999999,,,,,
607619,607619.0,-212269.0,,-1.86,,,,
607666,607666.0,-212222.0,-56.74999999999997,,,,,
607711,607711.0,-212177.0,,-2.5,,,,
607754,607754.0,-212134.0,-57.24999999999997,,,,,
607802,607802.0,-212086.0,,-2.67,,,,
607841,607841.0,-212047.0,-56.94999999999999,,,,,
607889,607889.0,-211999.0,,-1.76,,,,
607929,607929.0,-211959.0,-57.24999999999997,,,,,
607974,607974.0,-211914.0,,-1.41,,,,
607999,,,,,,,,-57.295454545454525
608015,608015.0,-211873.0,-57.54999999999998,,,,,
608063,608063.0,-211825.0,,-1.98,,,,
608102,608102.0,-211786.0,-56.74999999999997,,,,,
608160,608160.0,-211728.0,,-3.02,,,,
608188,608188.0,-211700.0,-56.54999999999998,,,,,
608255,608255.0,-211633.0,,-2.7,,,,
608275,608275.0,-211613.0,-57.24999999999997,,,,,
608347,608347.0,-211541.0,,-2.75,,,,
608361,608361.0,-211527.0,-57.34999999999997,,,,,
608435,608435.0,-211453.0,,-1.93,,,,
608448,608448.0,-211440.0,-56.64999999999998,,,,,
608524,608524.0,-211364.0,,-1.96,,,,
608534,608534.0,-211354.0,-56.34999999999997,,,,,
608615,608615.0,-211273.0,,-2.38,,,,
608621,608621.0,-211267.0,-57.54999999999998,,,,,
608702,608702.0,-211186.0,,-1.58,,,,
608707,608707.0,-211181.0,-57.04999999999998,,,,,
608790,608790.0,-211098.0,,-1.89,,,,
608791,608791.0,-211097.0,-56.34999999999997,,,,,
608875,608875.0,-211013.0,-56.44999999999999,,,,,
608881,608881.0,-211007.0,,-2.3,,,,
608959,608959.0,-210929.0,-57.24999999999997,,,,,
608970,608970.0,-210918.0,,-2.0,,,,
608999,,,,,,,,-56.924999999999976
609047,609047.0,-210841.0,-57.74999999999997,,,,,
609059,609059.0,-210829.0,,-1.99,,,,
609135,609135.0,-210753.0,-57.04999999999998,,,,,
609146,609146.0,-210742.0,,-1.81,,,,
609223,609223.0,-210665.0,-56.94999999999999,,,,,
609235,609235.0,-210653.0,,-2.27,,,,
609307,609307.0,-210581.0,-56.54999999999998,,,,,
609329,609329.0,-210559.0,,-2.59,,,,
609391,609391.0,-210497.0,-56.54999999999998,,,,,
609423,609423.0,-210465.0,,-2.62,,,,
609475,609475.0,-210413.0,-56.84999999999997,,,,,
609514,609514.0,-210374.0,,-2.14,,,,
609555,609555.0,-210333.0,-56.74999999999997,,,,,
609609,609609.0,-210279.0,,-2.75,,,,
609636,609636.0,-210252.0,-55.54999999999998,,,,,
609695,609695.0,-210193.0,,-1.5,,,,
609716,609716.0,-210172.0,-56.44999999999999,,,,,
609783,609783.0,-210105.0,,-2.01,,,,
609801,609801.0,-210087.0,-56.84999999999997,,,,,
609871,609871.0,-210017.0,,-1.74,,,,
609887,609887.0,-210001.0,-57.14999999999998,,,,,
609960,609960.0,-209928.0,,-2.03,,,,
609972,609972.0,-209916.0,-56.64999999999998,,,,,
609999,,,,,,,,-56.75833333333332
610052,610052.0,-209836.0,,-2.34,,,,
610061,610061.0,-209827.0,-57.54999999999998,,,,,
610137,610137.0,-209751.0,,-2.01,,,,
610150,610150.0,-209738.0,-56.84999999999997,,,,,
610222,610222.0,-209666.0,,-2.48,,,,
610239,610239.0,-209649.0,-57.74999999999997,,,,,
610311,610311.0,-209577.0,,-2.05,,,,
610329,610329.0,-209559.0,-56.74999999999997,,,,,
610400,610400.0,-209488.0,,-2.06,,,,
610418,610418.0,-209470.0,-57.54999999999998,,,,,
610484,610484.0,-209404.0,,-1.39,,,,
610508,610508.0,-209380.0,-57.84999999999997,,,,,
610568,610568.0,-209320.0,,-1.07,,,,
610597,610597.0,-209291.0,-57.14999999999998,,,,,
610658,610658.0,-209230.0,,-2.33,,,,
610685,610685.0,-209203.0,-57.64999999999998,,,,,
610746,610746.0,-209142.0,,-1.76,,,,
610774,610774.0,-209114.0,-57.04999999999998,,,,,
610828,610828.0,-209060.0,,-1.11,,,,
610864,610864.0,-209024.0,-57.04999999999998,,,,,
610911,610911.0,-208977.0,,-1.12,,,,
610953,610953.0,-208935.0,-57.74999999999997,,,,,
610999,,,,,,,,-57.35909090909088
611000,611000.0,-208888.0,,-2.01,,,,
611043,611043.0,-208845.0,-57.64999999999998,,,,,
611092,611092.0,-208796.0,,-2.43,,,,
611133,611133.0,-208755.0,-57.04999999999998,,,,,
611180,611180.0,-208708.0,,-1.8,,,,
611224,611224.0,-208664.0,-57.34999999999997,,,,,
611266,611266.0,-208622.0,,-2.21,,,,
611314,611314.0,-208574.0,-58.14999999999998,,,,,
611350,611350.0,-208538.0,,-1.29,,,,
611407,611407.0,-208481.0,-58.04999999999998,,,,,
611434,611434.0,-208454.0,,-1.27,,,,
611501,611501.0,-208387.0,-58.04999999999998,,,,,
611519,611519.0,-208369.0,,-1.55,,,,
611594,611594.0,-208294.0,-57.54999999999998,,,,,
611604,611604.0,-208284.0,,-1.39,,,,
611681,611681.0,-208207.0,,-0.24,,,,
611688,611688.0,-208200.0,-57.84999999999997,,,,,
611762,611762.0,-208126.0,,-1.84,,,,
611782,611782.0,-208106.0,-57.84999999999997,,,,,
611847,611847.0,-208041.0,,-1.49,,,,
611876,611876.0,-208012.0,-58.24999999999997,,,,,
611934,611934.0,-207954.0,,-1.77,,,,
611967,611967.0,-207921.0,-57.64999999999998,,,,,
611999,,,,,,,,-57.768181818181795
612020,612020.0,-207868.0,,-1.35,,,,
612059,612059.0,-207829.0,-57.74999999999997,,,,,
612110,612110.0,-207778.0,,-2.24,,,,
612150,612150.0,-207738.0,-57.24999999999997,,,,,
612196,612196.0,-207692.0,,-1.46,,,,
612248,612248.0,-207640.0,-58.34999999999997,,,,,
612288,612288.0,-207600.0,,-2.39,,,,
612345,612345.0,-207543.0,-58.14999999999998,,,,,
612374,612374.0,-207514.0,,-1.4,,,,
612443,612443.0,-207445.0,-58.64999999999998,,,,,
612464,612464.0,-207424.0,,-2.19,,,,
612541,612541.0,-207347.0,-58.44999999999999,,,,,
612558,612558.0,-207330.0,,-2.53,,,,
612638,612638.0,-207250.0,-58.34999999999997,,,,,
612646,612646.0,-207242.0,,-1.8,,,,
612736,612736.0,-207152.0,-58.34999999999997,,,,,
612738,612738.0,-207150.0,,-2.32,,,,
612825,612825.0,-207063.0,,-1.67,,,,
612836,612836.0,-207052.0,-58.34999999999997,,,,,
612912,612912.0,-206976.0,,-1.64,,,,
612935,612935.0,-206953.0,-59.14999999999998,,,,,
612999,,,,,,,,-58.27999999999997
613004,613004.0,-206884.0,,-2.38,,,,
613035,613035.0,-206853.0,-58.14999999999998,,,,,
613095,613095.0,-206793.0,,-2.24,,,,
613132,613132.0,-206756.0,-58.64999999999998,,,,,
613183,613183.0,-206705.0,,-1.69,,,,
613229,613229.0,-206659.0,-58.44999999999999,,,,,
613272,613272.0,-206616.0,,-1.95,,,,
613326,613326.0,-206562.0,-57.84999999999997,,,,,
613367,613367.0,-206521.0,,-2.74,,,,
613424,613424.0,-206464.0,-58.04999999999998,,,,,
613462,613462.0,-206426.0,,-2.61,,,,
613521,613521.0,-206367.0,-58.54999999999998,,,,,
613557,613557.0,-206331.0,,-2.62,,,,
613619,613619.0,-206269.0,-58.64999999999998,,,,,
613648,613648.0,-206240.0,,-2.19,,,,
613721,613721.0,-206167.0,-58.74999999999997,,,,,
613741,613741.0,-206147.0,,-2.41,,,,
613822,613822.0,-206066.0,-58.94999999999999,,,,,
613834,613834.0,-206054.0,,-2.35,,,,
613924,613924.0,-205964.0,-58.84999999999997,,,,,
613930,613930.0,-205958.0,,-2.87,,,,
613999,,,,,,,,-58.489999999999974
614023,614023.0,-205865.0,,-2.29,,,,
614025,614025.0,-205863.0,-58.44999999999999,,,,,
614114,614114.0,-205774.0,,-2.39,,,,
614125,614125.0,-205763.0,-58.44999999999999,,,,,
614204,614204.0,-205684.0,,-2.46,,,,
614226,614226.0,-205662.0,-59.34999999999997,,,,,
614301,614301.0,-205587.0,,-2.98,,,,
614325,614325.0,-205563.0,-58.04999999999998,,,,,
614397,614397.0,-205491.0,,-2.76,,,,
614425,614425.0,-205463.0,-58.84999999999997,,,,,
614497,614497.0,-205391.0,,-3.27,,,,
614524,614524.0,-205364.0,-58.84999999999997,,,,,
614596,614596.0,-205292.0,,-3.08,,,,
614626,614626.0,-205262.0,-58.74999999999997,,,,,
614694,614694.0,-205194.0,,-2.94,,,,
614729,614729.0,-205159.0,-59.04999999999998,,,,,
614790,614790.0,-205098.0,,-2.89,,,,
614831,614831.0,-205057.0,-58.74999999999997,,,,,
614889,614889.0,-204999.0,,-2.98,,,,
614939,614939.0,-204949.0,-59.34999999999997,,,,,
614993,614993.0,-204895.0,,-3.77,,,,
614999,,,,,,,,-58.78999999999998
615048,615048.0,-204840.0,-59.94999999999999,,,,,
615089,615089.0,-204799.0,,-2.75,,,,
615156,615156.0,-204732.0,-59.34999999999997,,,,,
615189,615189.0,-204699.0,,-3.23,,,,
615263,615263.0,-204625.0,-58.74999999999997,,,,,
615286,615286.0,-204602.0,,-3.06,,,,
615371,615371.0,-204517.0,-59.74999999999997,,,,,
615380,615380.0,-204508.0,,-2.22,,,,
615474,615474.0,-204414.0,,-2.6,,,,
615478,615478.0,-204410.0,-59.74999999999997,,,,,
615572,615572.0,-204316.0,,-3.01,,,,
615592,615592.0,-204296.0,-59.44999999999999,,,,,
615672,615672.0,-204216.0,,-3.24,,,,
615706,615706.0,-204182.0,-60.14999999999998,,,,,
615773,615773.0,-204115.0,,-3.29,,,,
615820,615820.0,-204068.0,-60.54999999999998,,,,,
615875,615875.0,-204013.0,,-3.53,,,,
615933,615933.0,-203955.0,-59.54999999999998,,,,,
615976,615976.0,-203912.0,,-3.41,,,,
615999,,,,,,,,-59.69444444444442
616045,616045.0,-203843.0,-59.84999999999997,,,,,
616074,616074.0,-203814.0,,-3.02,,,,
616158,616158.0,-203730.0,-60.14999999999998,,,,,
616173,616173.0,-203715.0,,-3.0,,,,
616272,616272.0,-203616.0,-60.14999999999998,,,,,
616276,616276.0,-203612.0,,-3.89,,,,
616373,616373.0,-203515.0,,-2.67,,,,
616387,616387.0,-203501.0,-59.44999999999999,,,,,
616473,616473.0,-203415.0,,-3.4,,,,
616501,616501.0,-203387.0,-60.64999999999998,,,,,
616574,616574.0,-203314.0,,-3.4,,,,
616615,616615.0,-203273.0,-59.54999999999998,,,,,
616674,616674.0,-203214.0,,-3.35,,,,
616729,616729.0,-203159.0,-60.04999999999998,,,,,
616777,616777.0,-203111.0,,-3.43,,,,
616843,616843.0,-203045.0,-60.24999999999997,,,,,
616877,616877.0,-203011.0,,-3.31,,,,
616952,616952.0,-202936.0,-60.04999999999998,,,,,
616984,616984.0,-202904.0,,-3.97,,,,
616999,,,,,,,,-60.01666666666665
617060,617060.0,-202828.0,-58.94999999999999,,,,,
617095,617095.0,-202793.0,,-4.54,,,,
617169,617169.0,-202719.0,-59.44999999999999,,,,,
617201,617201.0,-202687.0,,-3.93,,,,
617273,617273.0,-202615.0,-59.64999999999998,,,,,
617301,617301.0,-202587.0,,-3.34,,,,
617378,617378.0,-202510.0,-59.04999999999998,,,,,
617410,617410.0,-202478.0,,-4.02,,,,
617482,617482.0,-202406.0,-58.54999999999998,,,,,
617519,617519.0,-202369.0,,-4.34,,,,
617586,617586.0,-202302.0,-59.04999999999998,,,,,
617627,617627.0,-202261.0,,-4.09,,,,
617690,617690.0,-202198.0,-59.04999999999998,,,,,
617741,617741.0,-202147.0,,-4.78,,,,
617794,617794.0,-202094.0,-59.24999999999997,,,,,
617858,617858.0,-202030.0,,-4.92,,,,
617891,617891.0,-201997.0,-58.24999999999997,,,,,
617967,617967.0,-201921.0,,-4.21,,,,
617988,617988.0,-201900.0,-58.54999999999998,,,,,
617999,,,,,,,,-58.97999999999998
618077,618077.0,-201811.0,,-4.48,,,,
618085,618085.0,-201803.0,-58.24999999999997,,,,,
618176,618176.0,-201712.0,-58.24999999999997,,,,,
618191,618191.0,-201697.0,,-4.82,,,,
618266,618266.0,-201622.0,-57.84999999999997,,,,,
618304,618304.0,-201584.0,,-4.74,,,,
618357,618357.0,-201531.0,-57.04999999999998,,,,,
618412,618412.0,-201476.0,,-4.11,,,,
618445,618445.0,-201443.0,-57.14999999999998,,,,,
618528,618528.0,-201360.0,,-5.14,,,,
618534,618534.0,-201354.0,-57.14999999999998,,,,,
618622,618622.0,-201266.0,-57.94999999999999,,,,,
618637,618637.0,-201251.0,,-4.22,,,,
618711,618711.0,-201177.0,-58.44999999999999,,,,,
618749,618749.0,-201139.0,,-4.71,,,,
618801,618801.0,-201087.0,-56.74999999999997,,,,,
618863,618863.0,-201025.0,,-4.93,,,,
618890,618890.0,-200998.0,-57.64999999999998,,,,,
618974,618974.0,-200914.0,,-4.67,,,,
618979,618979.0,-200909.0,-57.54999999999998,,,,,
618999,,,,,,,,-57.64090909090907
619067,619067.0,-200821.0,-57.44999999999999,,,,,
619076,619076.0,-200812.0,,-3.58,,,,
619156,619156.0,-200732.0,-57.54999999999998,,,,,
619182,619182.0,-200706.0,,-4.14,,,,
619245,619245.0,-200643.0,-57.04999999999998,,,,,
619289,619289.0,-200599.0,,-4.33,,,,
619333,619333.0,-200555.0,-57.64999999999998,,,,,
619391,619391.0,-200497.0,,-3.69,,,,
619422,619422.0,-200466.0,-57.84999999999997,,,,,
619488,619488.0,-200400.0,,-3.24,,,,
619513,619513.0,-200375.0,-57.84999999999997,,,,,
619589,619589.0,-200299.0,,-3.69,,,,
619604,619604.0,-200284.0,-57.94999999999999,,,,,
619691,619691.0,-200197.0,,-3.7,,,,
619695,619695.0,-200193.0,-57.84999999999997,,,,,
619781,619781.0,-200107.0,-56.94999999999999,,,,,
619793,619793.0,-200095.0,,-3.88,,,,
619868,619868.0,-200020.0,-57.64999999999998,,,,,
619888,619888.0,-200000.0,,-2.92,,,,
619954,619954.0,-199934.0,-57.24999999999997,,,,,
619984,619984.0,-199904.0,,-3.22,,,,
619999,,,,,,,,-57.549999999999976
620040,620040.0,-199848.0,-57.04999999999998,,,,,
620078,620078.0,-199810.0,,-2.94,,,,
620125,620125.0,-199763.0,-56.74999999999997,,,,,
620171,620171.0,-199717.0,,-2.94,,,,
620211,620211.0,-199677.0,-58.04999999999998,,,,,
620261,620261.0,-199627.0,,-2.5,,,,
620300,620300.0,-199588.0,-57.94999999999999,,,,,
620345,620345.0,-199543.0,,-1.68,,,,
620390,620390.0,-199498.0,-57.64999999999998,,,,,
620429,620429.0,-199459.0,,-1.78,,,,
620479,620479.0,-199409.0,-57.54999999999998,,,,,
620514,620514.0,-199374.0,,-2.1,,,,
620567,620567.0,-199321.0,-57.84999999999997,,,,,
620605,620605.0,-199283.0,,-2.51,,,,
620655,620655.0,-199233.0,-57.34999999999997,,,,,
620700,620700.0,-199188.0,,-3.17,,,,
620743,620743.0,-199145.0,-57.74999999999997,,,,,
620782,620782.0,-199106.0,,-1.42,,,,
620831,620831.0,-199057.0,-57.54999999999998,,,,,
620869,620869.0,-199019.0,,-2.29,,,,
620920,620920.0,-198968.0,-57.54999999999998,,,,,
620957,620957.0,-198931.0,,-2.26,,,,
620999,,,,,,,,-57.549999999999976
621008,621008.0,-198880.0,-57.84999999999997,,,,,
621043,621043.0,-198845.0,,-2.13,,,,
621094,621094.0,-198794.0,-58.24999999999997,,,,,
621130,621130.0,-198758.0,,-2.21,,,,
621181,621181.0,-198707.0,-57.64999999999998,,,,,
621214,621214.0,-198674.0,,-1.73,,,,
621267,621267.0,-198621.0,-56.44999999999999,,,,,
621301,621301.0,-198587.0,,-2.41,,,,
621355,621355.0,-198533.0,-57.04999999999998,,,,,
621390,621390.0,-198498.0,,-2.47,,,,
621444,621444.0,-198444.0,-58.04999999999998,,,,,
621480,621480.0,-198408.0,,-2.43,,,,
621532,621532.0,-198356.0,-57.94999999999999,,,,,
621570,621570.0,-198318.0,,-2.63,,,,
621623,621623.0,-198265.0,-58.74999999999997,,,,,
621659,621659.0,-198229.0,,-2.55,,,,
621714,621714.0,-198174.0,-57.94999999999999,,,,,
621742,621742.0,-198146.0,,-1.65,,,,
621805,621805.0,-198083.0,-57.54999999999998,,,,,
621828,621828.0,-198060.0,,-2.29,,,,
621897,621897.0,-197991.0,-58.04999999999998,,,,,
621912,621912.0,-197976.0,,-1.93,,,,
621989,621989.0,-197899.0,-58.24999999999997,,,,,
621995,621995.0,-197893.0,,-1.73,,,,
621999,,,,,,,,-57.81666666666664
622076,622076.0,-197812.0,,-1.37,,,,
622081,622081.0,-197807.0,-58.24999999999997,,,,,
622165,622165.0,-197723.0,,-2.68,,,,
622172,622172.0,-197716.0,-58.44999999999999,,,,,
622255,622255.0,-197633.0,,-2.64,,,,
622264,622264.0,-197624.0,-58.14999999999998,,,,,
622341,622341.0,-197547.0,,-2.28,,,,
622355,622355.0,-197533.0,-57.64999999999998,,,,,
622428,622428.0,-197460.0,,-2.17,,,,
622452,622452.0,-197436.0,-58.94999999999999,,,,,
622515,622515.0,-197373.0,,-2.46,,,,
622550,622550.0,-197338.0,-58.94999999999999,,,,,
622600,622600.0,-197288.0,,-2.04,,,,
622647,622647.0,-197241.0,-58.74999999999997,,,,,
622687,622687.0,-197201.0,,-2.38,,,,
622745,622745.0,-197143.0,-58.54999999999998,,,,,
622773,622773.0,-197115.0,,-2.25,,,,
622844,622844.0,-197044.0,-59.04999999999998,,,,,
622859,622859.0,-197029.0,,-2.19,,,,
622942,622942.0,-196946.0,-59.24999999999997,,,,,
622947,622947.0,-196941.0,,-2.51,,,,
622999,,,,,,,,-58.59999999999998
623038,623038.0,-196850.0,,-2.86,,,,
623047,623047.0,-196841.0,-59.34999999999997,,,,,
623123,623123.0,-196765.0,,-2.29,,,,
623151,623151.0,-196737.0,-59.54999999999998,,,,,
623202,623202.0,-196686.0,,-1.81,,,,
623256,623256.0,-196632.0,-59.94999999999999,,,,,
623284,623284.0,-196604.0,,-1.71,,,,
623360,623360.0,-196528.0,-60.14999999999998,,,,,
623373,623373.0,-196515.0,,-2.74,,,,
623462,623462.0,-196426.0,,-2.58,,,,
623465,623465.0,-196423.0,-58.84999999999997,,,,,
623556,623556.0,-196332.0,,-3.61,,,,
623569,623569.0,-196319.0,-60.04999999999998,,,,,
623645,623645.0,-196243.0,,-2.6,,,,
623674,623674.0,-196214.0,-59.54999999999998,,,,,
623730,623730.0,-196158.0,,-2.16,,,,
623779,623779.0,-196109.0,-60.24999999999997,,,,,
623819,623819.0,-196069.0,,-2.67,,,,
623884,623884.0,-196004.0,-59.14999999999998,,,,,
623909,623909.0,-195979.0,,-2.86,,,,
623994,623994.0,-195894.0,-60.24999999999997,,,,,
623999,,,,,,,,-59.70999999999998
624000,624000.0,-195888.0,,-2.92,,,,
624093,624093.0,-195795.0,,-3.1,,,,
624103,624103.0,-195785.0,-60.24999999999997,,,,,
624182,624182.0,-195706.0,,-2.76,,,,
624213,624213.0,-195675.0,-60.44999999999999,,,,,
624269,624269.0,-195619.0,,-3.0,,,,
624316,624316.0,-195572.0,-59.54999999999998,,,,,
624364,624364.0,-195524.0,,-3.57,,,,
624420,624420.0,-195468.0,-58.94999999999999,,,,,
624461,624461.0,-195427.0,,-3.57,,,,
624523,624523.0,-195365.0,-60.64999999999998,,,,,
624556,624556.0,-195332.0,,-3.43,,,,
624633,624633.0,-195255.0,-60.34999999999997,,,,,
624649,624649.0,-195239.0,,-3.2,,,,
624743,624743.0,-195145.0,-60.64999999999998,,,,,
624746,624746.0,-195142.0,,-3.68,,,,
624845,624845.0,-195043.0,,-3.87,,,,
624853,624853.0,-195035.0,-60.14999999999998,,,,,
624945,624945.0,-194943.0,,-3.96,,,,
624970,624970.0,-194918.0,-60.64999999999998,,,,,
624999,,,,,,,,-60.183333333333316
625046,625046.0,-194842.0,,-4.2,,,,
625087,625087.0,-194801.0,-61.84999999999997,,,,,
625152,625152.0,-194736.0,,-4.59,,,,
625204,625204.0,-194684.0,-60.94999999999999,,,,,
625259,625259.0,-194629.0,,-4.81,,,,
625323,625323.0,-194565.0,-61.24999999999997,,,,,
625355,625355.0,-194533.0,,-4.39,,,,
625441,625441.0,-194447.0,-61.44999999999999,,,,,
625460,625460.0,-194428.0,,-4.9,,,,
625560,625560.0,-194328.0,-61.44999999999999,,,,,
625563,625563.0,-194325.0,,-4.56,,,,
625670,625670.0,-194218.0,,-4.96,,,,
625683,625683.0,-194205.0,-62.04999999999998,,,,,
625770,625770.0,-194118.0,,-3.8,,,,
625806,625806.0,-194082.0,-61.14999999999998,,,,,
625877,625877.0,-194011.0,,-4.93,,,,
625929,625929.0,-193959.0,-62.44999999999999,,,,,
625985,625985.0,-193903.0,,-4.91,,,,
625999,,,,,,,,-61.57499999999998
626050,626050.0,-193838.0,-61.44999999999999,,,,,
626095,626095.0,-193793.0,,-5.15,,,,
626172,626172.0,-193716.0,-62.14999999999998,,,,,
626196,626196.0,-193692.0,,-4.47,,,,
626293,626293.0,-193595.0,-61.74999999999997,-5.35,,,,
626404,626404.0,-193484.0,,-5.05,,,,
626416,626416.0,-193472.0,-61.94999999999999,,,,,
626514,626514.0,-193374.0,,-5.06,,,,
626540,626540.0,-193348.0,-61.74999999999997,,,,,
626625,626625.0,-193263.0,,-5.35,,,,
626663,626663.0,-193225.0,-62.64999999999998,,,,,
626733,626733.0,-193155.0,,-4.88,,,,
626775,626775.0,-193113.0,-61.74999999999997,,,,,
626844,626844.0,-193044.0,,-5.34,,,,
626888,626888.0,-193000.0,-60.54999999999998,,,,,
626968,626968.0,-192920.0,,-6.57,,,,
626999,,,,,,,,-61.74999999999998
627000,627000.0,-192888.0,-61.14999999999998,,,,,
627084,627084.0,-192804.0,,-5.67,,,,
627114,627114.0,-192774.0,-61.34999999999997,,,,,
627202,627202.0,-192686.0,,-5.98,,,,
627229,627229.0,-192659.0,-61.74999999999997,,,,,
627323,627323.0,-192565.0,,-6.21,,,,
627343,627343.0,-192545.0,-61.14999999999998,,,,,
627443,627443.0,-192445.0,,-6.2,,,,
627446,627446.0,-192442.0,-61.64999999999998,,,,,
627549,627549.0,-192339.0,-59.94999999999999,,,,,
627569,627569.0,-192319.0,,-6.79,,,,
627652,627652.0,-192236.0,-59.84999999999997,,,,,
627689,627689.0,-192199.0,,-5.95,,,,
627752,627752.0,-192136.0,-60.04999999999998,,,,,
