Year,Month,Daily,Max (°F),Min (°F),Max (°C),Min (°C)
1911,11,7,53.3,37,11.8,2.8
1911,11,8,42.7,35.2,5.9,1.8
1911,11,9,47.4,32,8.6,0
1911,11,10,46,27.8,7.8,-2.3
1911,11,11,47.5,27.9,8.6,-2.3
1911,11,12,47.5,39.8,8.6,4.3
1911,11,13,55.3,42.6,12.9,5.9
1911,11,14,56.8,40,13.8,4.4
1911,11,15,53.9,49.7,12.2,9.8
1911,11,16,57.7,44.8,14.3,7.1
1911,11,17,42.4,39.8,5.8,4.3
1911,11,18,44.8,34.8,7.1,1.6
1911,11,19,46.7,34.8,8.2,1.6
1911,11,20,46.3,30.8,7.9,-0.7
1911,11,21,39.7,29.4,4.3,-1.4
1911,11,22,39.7,22.2,4.3,-5.4
1911,11,23,42.7,22,5.9,-5.6
1911,11,24,45,33.8,7.2,1
1911,11,25,45.7,31.8,7.6,-0.1
1911,11,26,43.7,31.9,6.5,-0.1
1911,11,27,39.7,26,4.3,-3.3
1911,11,28,45.9,29.8,7.7,-1.2
1911,11,29,51.3,32.8,10.7,0.4
1911,11,30,53.1,32.8,11.7,0.4
1911,12,1,51.3,39.8,10.7,4.3
1911,12,2,51,36.8,10.6,2.7
1911,12,3,47.5,37,8.6,2.8
1911,12,4,47.7,31.8,8.7,-0.1
1911,12,5,44,29.8,6.7,-1.2
1911,12,6,44.7,28.8,7.1,-1.8
1911,12,7,44.1,29.8,6.7,-1.2
1911,12,8,46.8,32,8.2,0
1911,12,9,42.7,33.7,5.9,0.9
1911,12,10,44.7,34,7.1,1.1
1911,12,11,43,35.2,6.1,1.8
1911,12,12,49.8,35.9,9.9,2.2
1911,12,13,49.5,39.9,9.7,4.4
1911,12,14,45.7,36.9,7.6,2.7
1911,12,15,47.7,36.8,8.7,2.7
1911,12,16,53,35.9,11.7,2.2
1911,12,17,54.3,42.8,12.4,6
1911,12,18,54.5,43.8,12.5,6.6
1911,12,19,49.9,41.6,9.9,5.3
1911,12,20,47.7,40.8,8.7,4.9
1911,12,21,44.6,37,7,2.8
1911,12,22,39.7,35.8,4.3,2.1
1911,12,23,51.5,31.9,10.8,-0.1
1911,12,24,45.5,33.8,7.5,1
1911,12,25,45.7,33.8,7.6,1
1911,12,26,49.7,35,9.8,1.7
1911,12,27,52.7,34.6,11.5,1.4
1911,12,28,52.7,36.6,11.5,2.6
1911,12,29,52.6,47.4,11.4,8.6
1911,12,30,47.5,42.8,8.6,6
1911,12,31,52,36.9,11.1,2.7
1912,1,1,51,43,10.6,6.1
1912,1,2,48,42,8.9,5.6
1912,1,3,51,45,10.6,7.2
1912,1,4,51,48,10.6,8.9
1912,1,5,43,36,6.1,2.2
1912,1,6,51,35,10.6,1.7
1912,1,7,40,37,4.4,2.8
1912,1,8,51,30,10.6,-1.1
1912,1,9,48,39,8.9,3.9
1912,1,10,51,38,10.6,3.3
1912,1,11,49,40,9.4,4.4
1912,1,12,49,40,9.4,4.4
1912,1,13,51,44,10.6,6.7
1912,1,14,51,47,10.6,8.3
1912,1,15,49,39,9.4,3.9
1912,1,16,51,44,10.6,6.7
1912,1,17,50,42,10,5.6
1912,1,18,50,38,10,3.3
1912,1,19,48,35,8.9,1.7
1912,1,20,47,42,8.3,5.6
1912,1,21,49,38,9.4,3.3
1912,1,22,42,35,5.6,1.7
1912,1,23,40,31,4.4,-0.6
1912,1,24,41,31,5,-0.6
1912,1,25,40,35,4.4,1.7
1912,1,26,40,32,4.4,0
1912,1,27,42,32,5.6,0
1912,1,28,39,32,3.9,0
1912,1,29,43,33,6.1,0.6
1912,1,30,42,25,5.6,-3.9
1912,1,31,43,25,6.1,-3.9
1912,2,1,40,26,4.4,-3.3
1912,2,2,34,22,1.1,-5.6
1912,2,3,34,18,1.1,-7.8
1912,2,4,32,19,0,-7.2
1912,2,5,41,27,5,-2.8
1912,2,6,46,31,7.8,-0.6
1912,2,7,50,36,10,2.2
1912,2,8,52,38,11.1,3.3
1912,2,9,52,45,11.1,7.2
1912,2,10,50,34,10,1.1
1912,2,11,45,35,7.2,1.7
1912,2,12,46,41,7.8,5
1912,2,13,46,40,7.8,4.4
1912,2,14,50,34,10,1.1
1912,2,15,54,40,12.2,4.4
1912,2,16,53,42,11.7,5.6
1912,2,17,50,42,10,5.6
1912,2,18,46,41,7.8,5
1912,2,19,47,42,8.3,5.6
1912,2,20,49,38,9.4,3.3
1912,2,21,54,37,12.2,2.8
1912,2,22,60,43,15.6,6.1
1912,2,23,52,44,11.1,6.7
1912,2,24,50,31,10,-0.6
1912,2,25,52,32,11.1,0
1912,2,26,56,37,13.3,2.8
1912,2,27,56,44,13.3,6.7
1912,2,28,54,45,12.2,7.2
1912,2,29,55,45,12.8,7.2
1912,3,1,55,45,12.8,7.2
1912,3,2,54,43,12.2,6.1
1912,3,3,51,40,10.6,4.4
1912,3,4,48,36,8.9,2.2
1912,3,5,49,40,9.4,4.4
1912,3,6,49,33,9.4,0.6
1912,3,7,50,32,10,0
1912,3,8,53,35,11.7,1.7
1912,3,9,50,36,10,2.2
1912,3,10,53,36,11.7,2.2
1912,3,11,53,33,11.7,0.6
1912,3,12,50,32,10,0
1912,3,13,58,42,14.4,5.6
1912,3,14,56.8,42,13.8,5.6
1912,3,15,45,35,7.2,1.7
1912,3,16,49,34,9.4,1.1
1912,3,17,51,38,10.6,3.3
1912,3,18,48,37,8.9,2.8
1912,3,19,45,36,7.2,2.2
1912,3,20,48,32,8.9,0
1912,3,21,52,32,11.1,0
1912,3,22,48,38,8.9,3.3
1912,3,23,53,31,11.7,-0.6
1912,3,24,57,39,13.9,3.9
1912,3,25,58,42,14.4,5.6
1912,3,26,57,48,13.9,8.9
1912,3,27,54,44,12.2,6.7
1912,3,28,51,44,10.6,6.7
1912,3,29,50,35,10,1.7
1912,3,30,52,36,11.1,2.2
1912,3,31,48,39,8.9,3.9
1912,4,1,50,30,10,-1.1
1912,4,2,56,30,13.3,-1.1
1912,4,3,55,33,12.8,0.6
1912,4,4,55,35,12.8,1.7
1912,4,5,56,48,13.3,8.9
1912,4,6,57,50,13.9,10
1912,4,7,53,49,11.7,9.4
1912,4,8,50,47,10,8.3
1912,4,9,49,31,9.4,-0.6
1912,4,10,52,32,11.1,0
1912,4,11,53,34,11.7,1.1
1912,4,12,52,33,11.1,0.6
1912,4,13,55,39,12.8,3.9
1912,4,14,58,39,14.4,3.9
1912,4,15,63,40,17.2,4.4
1912,4,16,60,40,15.6,4.4
1912,4,17,57,42,13.9,5.6
1912,4,18,58,38,14.4,3.3
1912,4,19,60,40,15.6,4.4
1912,4,20,58,45,14.4,7.2
1912,4,21,52,42,11.1,5.6
1912,4,22,56,38,13.3,3.3
1912,4,23,68,42,20,5.6
1912,4,24,64,36,17.8,2.2
1912,4,25,67,34,19.4,1.1
1912,4,26,66,37,18.9,2.8
1912,4,27,62,38,16.7,3.3
1912,4,28,59,35,15,1.7
1912,4,29,54,33,12.2,0.6
1912,4,30,62,34,16.7,1.1
1912,5,1,62,41,16.7,5
1912,5,2,57,51,13.9,10.6
1912,5,3,60,48,15.6,8.9
1912,5,4,59,50,15,10
1912,5,5,61,48,16.1,8.9
1912,5,6,60,51,15.6,10.6
1912,5,7,65,51,18.3,10.6
1912,5,8,65,53,18.3,11.7
1912,5,9,66,53,18.9,11.7
1912,5,10,66,45,18.9,7.2
1912,5,11,65,48,18.3,8.9
1912,5,12,65,43,18.3,6.1
1912,5,13,59,33,15,0.6
1912,5,14,63,38,17.2,3.3
1912,5,15,57,44,13.9,6.7
1912,5,16,57,37,13.9,2.8
1912,5,17,61,45,16.1,7.2
1912,5,18,57,44,13.9,6.7
1912,5,19,59,46,15,7.8
1912,5,20,61,49,16.1,9.4
1912,5,21,58,42,14.4,5.6
1912,5,22,56,45,13.3,7.2
1912,5,23,54,35,12.2,1.7
1912,5,24,62,39,16.7,3.9
1912,5,25,65,35,18.3,1.7
1912,5,26,66,38,18.9,3.3
1912,5,27,67,39,19.4,3.9
1912,5,28,66,46,18.9,7.8
1912,5,29,61,47,16.1,8.3
1912,5,30,60,38,15.6,3.3
1912,5,31,65,46,18.3,7.8
1912,6,1,63,39,17.2,3.9
1912,6,2,58,48,14.4,8.9
1912,6,3,61,35,16.1,1.7
1912,6,4,56,43,13.3,6.1
1912,6,5,61,44,16.1,6.7
1912,6,6,65,46,18.3,7.8
1912,6,7,64,48,17.8,8.9
1912,6,8,62,50,16.7,10
1912,6,9,62,46,16.7,7.8
1912,6,10,65,48,18.3,8.9
1912,6,11,63,46,17.2,7.8
1912,6,12,62,44,16.7,6.7
1912,6,13,60,48,15.6,8.9
1912,6,14,62,47,16.7,8.3
1912,6,15,63,47,17.2,8.3
1912,6,16,62,47,16.7,8.3
1912,6,17,61,48,16.1,8.9
1912,6,18,64,50,17.8,10
1912,6,19,64,55,17.8,12.8
1912,6,20,61,52,16.1,11.1
1912,6,21,60,53,15.6,11.7
1912,6,22,64,56,17.8,13.3
1912,6,23,65,52,18.3,11.1
1912,6,24,63,51,17.2,10.6
1912,6,25,62,51,16.7,10.6
1912,6,26,63,49,17.2,9.4
1912,6,27,60,52,15.6,11.1
1912,6,28,62,49,16.7,9.4
1912,6,29,64,46,17.8,7.8
1912,6,30,61,49,16.1,9.4
1912,7,1,60,52,15.6,11.1
1912,7,2,60,51,15.6,10.6
1912,7,3,63,50,17.2,10
1912,7,4,70,45,21.1,7.2
1912,7,5,72,45,22.2,7.2
1912,7,6,71,47,21.7,8.3
1912,7,7,63,50,17.2,10
1912,7,8,61,48,16.1,8.9
1912,7,9,64,45,17.8,7.2
1912,7,10,64,51,17.8,10.6
1912,7,11,66,46,18.9,7.8
1912,7,12,59,45,15,7.2
1912,7,13,65,44,18.3,6.7
1912,7,14,71,44,21.7,6.7
1912,7,15,75,48,23.9,8.9
1912,7,16,74,51,23.3,10.6
1912,7,17,65,51,18.3,10.6
1912,7,18,66,45,18.9,7.2
1912,7,19,66,44,18.9,6.7
1912,7,20,68,43,20,6.1
1912,7,21,63,48,17.2,8.9
1912,7,22,67,53,19.4,11.7
1912,7,23,65,55,18.3,12.8
1912,7,24,68,54,20,12.2
1912,7,25,66,55,18.9,12.8
1912,7,26,65,52,18.3,11.1
1912,7,27,66,54,18.9,12.2
1912,7,28,61,54,16.1,12.2
1912,7,29,59,47,15,8.3
1912,7,30,61,48,16.1,8.9
1912,7,31,52,49,11.1,9.4
1912,8,1,60,47,15.6,8.3
1912,8,2,59,39,15,3.9
1912,8,3,64,40,17.8,4.4
1912,8,4,51,44,10.6,6.7
1912,8,5,60,46,15.6,7.8
1912,8,6,65,42,18.3,5.6
1912,8,7,59,45,15,7.2
1912,8,8,61,50,16.1,10
1912,8,9,56,40,13.3,4.4
1912,8,10,59,42,15,5.6
1912,8,11,60,45,15.6,7.2
1912,8,12,61,39,16.1,3.9
1912,8,13,59,42,15,5.6
1912,8,14,55,46,12.8,7.8
1912,8,15,59,49,15,9.4
1912,8,16,62,48,16.7,8.9
1912,8,17,63,53,17.2,11.7
1912,8,18,63,44,17.2,6.7
1912,8,19,63,45,17.2,7.2
1912,8,20,58,47,14.4,8.3
1912,8,21,58,40,14.4,4.4
1912,8,22,59,40,15,4.4
1912,8,23,61,42,16.1,5.6
1912,8,24,62,51,16.7,10.6
1912,8,25,65,52,18.3,11.1
1912,8,26,57,52,13.9,11.1
1912,8,27,59,50,15,10
1912,8,28,58,49,14.4,9.4
1912,8,29,61,49,16.1,9.4
1912,8,30,62,49,16.7,9.4
1912,8,31,59,43,15,6.1
1912,9,1,58,46,14.4,7.8
1912,9,2,60,46,15.6,7.8
1912,9,3,67,47,19.4,8.3
1912,9,4,59,51,15,10.6
1912,9,5,57,47,13.9,8.3
1912,9,6,59,46,15,7.8
1912,9,7,59,45,15,7.2
1912,9,8,61,47,16.1,8.3
1912,9,9,58,41,14.4,5
1912,9,10,56,41,13.3,5
1912,9,11,58,37,14.4,2.8
1912,9,12,62,35,16.7,1.7
1912,9,13,63,35,17.2,1.7
1912,9,14,61,40,16.1,4.4
1912,9,15,62,51,16.7,10.6
1912,9,16,64,50,17.8,10
1912,9,17,63,50,17.2,10
1912,9,18,63,45,17.2,7.2
1912,9,19,61,40,16.1,4.4
1912,9,20,56,40,13.3,4.4
1912,9,21,59,45,15,7.2
1912,9,22,60,39,15.6,3.9
1912,9,23,60,37,15.6,2.8
1912,9,24,60,35,15.6,1.7
1912,9,25,56,35,13.3,1.7
1912,9,26,58,46,14.4,7.8
1912,9,27,55,47,12.8,8.3
1912,9,28,57,48,13.9,8.9
1912,9,29,57,48,13.9,8.9
1912,9,30,58,44,14.4,6.7
1912,10,1,54,46,12.2,7.8
1912,10,2,52,39,11.1,3.9
1912,10,3,51,28,10.6,-2.2
1912,10,4,54,26,12.2,-3.3
1912,10,5,54,27,12.2,-2.8
1912,10,6,60,42,15.6,5.6
1912,10,7,59,42,15,5.6
1912,10,8,59,44,15,6.7
1912,10,9,61,46,16.1,7.8
1912,10,10,61,40,16.1,4.4
1912,10,11,60,40,15.6,4.4
1912,10,12,60,48,15.6,8.9
1912,10,13,62,48,16.7,8.9
1912,10,14,56,48,13.3,8.9
1912,10,15,54,39,12.2,3.9
1912,10,16,56,44,13.3,6.7
1912,10,17,57,40,13.9,4.4
1912,10,18,60,41,15.6,5
1912,10,19,53,41,11.7,5
1912,10,20,52,42,11.1,5.6
1912,10,21,53,37,11.7,2.8
1912,10,22,50,37,10,2.8
1912,10,23,50,39,10,3.9
1912,10,24,51,32,10.6,0
1912,10,25,51,28,10.6,-2.2
1912,10,26,55,28,12.8,-2.2
1912,10,27,54,38,12.2,3.3
1912,10,28,55,38,12.8,3.3
1912,10,29,55,43,12.8,6.1
1912,10,30,49,42,9.4,5.6
1912,10,31,48,42,8.9,5.6
1912,11,1,47,26,8.3,-3.3
1912,11,2,49,21,9.4,-6.1
1912,11,3,52,33,11.1,0.6
1912,11,4,55,33,12.8,0.6
1912,11,5,52,50,11.1,10
1912,11,6,55,48,12.8,8.9
1912,11,7,64,47,17.8,8.3
1912,11,8,55,42,12.8,5.6
1912,11,9,52,47,11.1,8.3
1912,11,10,52,42,11.1,5.6
1912,11,11,45,38,7.2,3.3
1912,11,12,43,35,6.1,1.7
1912,11,13,47,32,8.3,0
1912,11,14,50,37,10,2.8
1912,11,15,50,38,10,3.3
1912,11,16,47,44,8.3,6.7
1912,11,17,48,36,8.9,2.2
1912,11,18,51,37,10.6,2.8
1912,11,19,50,43,10,6.1
1912,11,20,53,45,11.7,7.2
1912,11,21,55,46,12.8,7.8
1912,11,22,54,48,12.2,8.9
1912,11,23,56,49,13.3,9.4
1912,11,24,52,38,11.1,3.3
1912,11,25,53,39,11.7,3.9
1912,11,26,53,39,11.7,3.9
1912,11,27,37,30,2.8,-1.1
1912,11,28,37,27,2.8,-2.8
1912,11,29,35,29,1.7,-1.7
1912,11,30,34,21,1.1,-6.1
1912,12,1,44,20,6.7,-6.7
1912,12,2,47,30,8.3,-1.1
1912,12,3,57,34,13.9,1.1
1912,12,4,55,46,12.8,7.8
1912,12,5,51,47,10.6,8.3
1912,12,6,51,43,10.6,6.1
1912,12,7,54,41,12.2,5
1912,12,8,49,41,9.4,5
1912,12,9,52,41,11.1,5
1912,12,10,54,35,12.2,1.7
1912,12,11,56,32,13.3,0
1912,12,12,49,35,9.4,1.7
1912,12,13,56,36,13.3,2.2
1912,12,14,55,42,12.8,5.6
1912,12,15,51,42,10.6,5.6
1912,12,16,39,34,3.9,1.1
1912,12,17,44,33,6.7,0.6
1912,12,18,50,33,10,0.6
1912,12,19,52,33,11.1,0.6
1912,12,20,55,48,12.8,8.9
1912,12,21,50,49,10,9.4
1912,12,22,48,36,8.9,2.2
1912,12,23,49,36,9.4,2.2
1912,12,24,50,38,10,3.3
1912,12,25,46,39,7.8,3.9
1912,12,26,43,36,6.1,2.2
1912,12,27,56,35,13.3,1.7
1912,12,28,46,42,7.8,5.6
1912,12,29,47,34,8.3,1.1
1912,12,30,51,36,10.6,2.2
1912,12,31,52,37,11.1,2.8
1913,1,1,44,36,6.7,2.2
1913,1,2,47,34,8.3,1.1
1913,1,3,50,37,10,2.8
1913,1,4,45,35,7.2,1.7
1913,1,5,42,35,5.6,1.7
1913,1,6,53,31,11.7,-0.6
1913,1,7,53,34,11.7,1.1
1913,1,8,51,50,10.6,10
1913,1,9,50,44,10,6.7
1913,1,10,47,42,8.3,5.6
1913,1,11,48,39,8.9,3.9
1913,1,12,39,30,3.9,-1.1
1913,1,13,37,26,2.8,-3.3
1913,1,14,41,26,5,-3.3
1913,1,15,42,28,5.6,-2.2
1913,1,16,41,32,5,0
1913,1,17,44,34,6.7,1.1
1913,1,18,45,37,7.2,2.8
1913,1,19,46,33,7.8,0.6
1913,1,20,43,39,6.1,3.9
1913,1,21,43,37,6.1,2.8
1913,1,22,51,31,10.6,-0.6
1913,1,23,51,39,10.6,3.9
1913,1,24,50,47,10,8.3
1913,1,25,42,30,5.6,-1.1
1913,1,26,44,27,6.7,-2.8
1913,1,27,48,27,8.9,-2.8
1913,1,28,51,42,10.6,5.6
1913,1,29,49,38,9.4,3.3
1913,1,30,52,38,11.1,3.3
1913,1,31,38,33,3.3,0.6
1913,2,1,38,32,3.3,0
1913,2,2,51,32,10.6,0
1913,2,3,51,36,10.6,2.2
1913,2,4,50,46,10,7.8
1913,2,5,50,44,10,6.7
1913,2,6,52,35,11.1,1.7
1913,2,7,56,39,13.3,3.9
1913,2,8,53,34,11.7,1.1
1913,2,9,51,34,10.6,1.1
1913,2,10,54,41,12.2,5
1913,2,11,56,45,13.3,7.2
1913,2,12,51,43,10.6,6.1
1913,2,13,49,35,9.4,1.7
1913,2,14,46,33,7.8,0.6
1913,2,15,45,38,7.2,3.3
1913,2,16,44,40,6.7,4.4
1913,2,17,45,29,7.2,-1.7
1913,2,18,40,27,4.4,-2.8
1913,2,19,42,30,5.6,-1.1
1913,2,20,38,26,3.3,-3.3
1913,2,21,38,33,3.3,0.6
1913,2,22,46,33,7.8,0.6
1913,2,23,49,34,9.4,1.1
1913,2,24,49,40,9.4,4.4
1913,2,25,55,40,12.8,4.4
1913,2,26,49,37,9.4,2.8
1913,2,27,52,30,11.1,-1.1
1913,2,28,49,30,9.4,-1.1
1913,3,1,48,32,8.9,0
1913,3,2,53,39,11.7,3.9
1913,3,3,49,39,9.4,3.9
1913,3,4,55,44,12.8,6.7
1913,3,5,50,35,10,1.7
1913,3,6,48,35,8.9,1.7
1913,3,7,49,34,9.4,1.1
1913,3,8,49,31,9.4,-0.6
1913,3,9,50,32,10,0
1913,3,10,49,41,9.4,5
1913,3,11,50,42,10,5.6
1913,3,12,52,31,11.1,-0.6
1913,3,13,49,28,9.4,-2.2
1913,3,14,48,28,8.9,-2.2
1913,3,15,42,31,5.6,-0.6
1913,3,16,41,30,5,-1.1
1913,3,17,44,31,6.7,-0.6
1913,3,18,48,25,8.9,-3.9
1913,3,19,47,28,8.3,-2.2
1913,3,20,45,33,7.2,0.6
1913,3,21,48,34,8.9,1.1
1913,3,22,49,39,9.4,3.9
1913,3,23,51,36,10.6,2.2
1913,3,24,53,29,11.7,-1.7
1913,3,25,54,29,12.2,-1.7
1913,3,26,50,32,10,0
1913,3,27,55,39,12.8,3.9
1913,3,28,49,40,9.4,4.4
1913,3,29,54,33,12.2,0.6
1913,3,30,55,33,12.8,0.6
1913,3,31,52,34,11.1,1.1
1913,4,1,50,35,10,1.7
1913,4,2,49,35,9.4,1.7
1913,4,3,54,39,12.2,3.9
1913,4,4,56,32,13.3,0
1913,4,5,55,32,12.8,0
1913,4,6,58,33,14.4,0.6
1913,4,7,53,32,11.7,0
1913,4,8,59,30,15,-1.1
1913,4,9,52,31,11.1,-0.6
1913,4,10,50,43,10,6.1
1913,4,11,53,44,11.7,6.7
1913,4,12,54,39,12.2,3.9
1913,4,13,51,34,10.6,1.1
1913,4,14,55,36,12.8,2.2
1913,4,15,50,39,10,3.9
1913,4,16,50,38,10,3.3
1913,4,17,49,36,9.4,2.2
1913,4,18,52,37,11.1,2.8
1913,4,19,48,38,8.9,3.3
1913,4,20,54,32.5,12.2,0.3
1913,4,21,60,37,15.6,2.8
1913,4,22,59,41,15,5
1913,4,23,61,43,16.1,6.1
1913,4,24,54,45,12.2,7.2
1913,4,25,48,33,8.9,0.6
1913,4,26,53,31,11.7,-0.6
1913,4,27,54,35,12.2,1.7
1913,4,28,54,37,12.2,2.8
1913,4,29,54,40,12.2,4.4
1913,4,30,56,43,13.3,6.1
1913,5,1,57,41,13.9,5
1913,5,2,54,42,12.2,5.6
1913,5,3,51,43,10.6,6.1
1913,5,4,53,37,11.7,2.8
1913,5,5,56,34,13.3,1.1
1913,5,6,51,39,10.6,3.9
1913,5,7,54,36,12.2,2.2
1913,5,8,51,42,10.6,5.6
1913,5,9,55,39,12.8,3.9
1913,5,10,55,43,12.8,6.1
1913,5,11,61,47,16.1,8.3
1913,5,12,53,47,11.7,8.3
1913,5,13,60,48,15.6,8.9
1913,5,14,59,42,15,5.6
1913,5,15,60,41,15.6,5
1913,5,16,66,37,18.9,2.8
1913,5,17,57,41,13.9,5
1913,5,18,55,40,12.8,4.4
1913,5,19,57,40,13.9,4.4
1913,5,20,61,45,16.1,7.2
1913,5,21,57,48,13.9,8.9
1913,5,22,59,45,15,7.2
1913,5,23,58,47,14.4,8.3
1913,5,24,65,51,18.3,10.6
1913,5,25,64,53,17.8,11.7
1913,5,26,66,43,18.9,6.1
1913,5,27,67,46,19.4,7.8
1913,5,28,63,49,17.2,9.4
1913,5,29,57,49,13.9,9.4
1913,5,30,63,51,17.2,10.6
1913,5,31,59,43,15,6.1
1913,6,1,63,39,17.2,3.9
1913,6,2,58,47,14.4,8.3
1913,6,3,66,44,18.9,6.7
1913,6,4,68,50,20,10
1913,6,5,60,50,15.6,10
1913,6,6,57,46,13.9,7.8
1913,6,7,57,47,13.9,8.3
1913,6,8,57,44,13.9,6.7
1913,6,9,55,46,12.8,7.8
1913,6,10,59,47,15,8.3
1913,6,11,55,47,12.8,8.3
1913,6,12,61,42,16.1,5.6
1913,6,13,57,47,13.9,8.3
1913,6,14,65,49,18.3,9.4
1913,6,15,70,46,21.1,7.8
1913,6,16,75,50,23.9,10
1913,6,17,67,53,19.4,11.7
1913,6,18,58,52,14.4,11.1
1913,6,19,60,47,15.6,8.3
1913,6,20,65,49,18.3,9.4
1913,6,21,58,50,14.4,10
1913,6,22,61,46,16.1,7.8
1913,6,23,62,49,16.7,9.4
1913,6,24,56,47,13.3,8.3
1913,6,25,63,42,17.2,5.6
1913,6,26,60,42,15.6,5.6
1913,6,27,63,46,17.2,7.8
1913,6,28,65,52,18.3,11.1
1913,6,29,73,47,22.8,8.3
1913,6,30,75,50,23.9,10
1913,7,1,75,52,23.9,11.1
1913,7,2,71,52,21.7,11.1
1913,7,3,70,53,21.1,11.7
1913,7,4,60,53,15.6,11.7
1913,7,5,62,51,16.7,10.6
1913,7,6,62,50,16.7,10
1913,7,7,62,45,16.7,7.2
1913,7,8,56,38,13.3,3.3
1913,7,9,59,44,15,6.7
1913,7,10,60,51,15.6,10.6
1913,7,11,62,52,16.7,11.1
1913,7,12,62,54,16.7,12.2
1913,7,13,63,54,17.2,12.2
1913,7,14,63,49,17.2,9.4
1913,7,15,60,49,15.6,9.4
1913,7,16,61,53,16.1,11.7
1913,7,17,61,52,16.1,11.1
1913,7,18,63,55,17.2,12.8
1913,7,19,67,55,19.4,12.8
1913,7,20,62,44,16.7,6.7
1913,7,21,63,50,17.2,10
1913,7,22,68,54,20,12.2
1913,7,23,74,43,23.3,6.1
1913,7,24,70,45,21.1,7.2
1913,7,25,72,46,22.2,7.8
1913,7,26,73,46,22.8,7.8
1913,7,27,76,44,24.4,6.7
1913,7,28,66,44,18.9,6.7
1913,7,29,68,56,20,13.3
1913,7,30,71,47,21.7,8.3
1913,7,31,71,52,21.7,11.1
1913,8,1,72,54,22.2,12.2
1913,8,2,77,48,25,8.9
1913,8,3,70,51,21.1,10.6
1913,8,4,66,53,18.9,11.7
1913,8,5,61,50,16.1,10
1913,8,6,62,43,16.7,6.1
1913,8,7,61,43,16.1,6.1
1913,8,8,64,47,17.8,8.3
1913,8,9,64,49,17.8,9.4
1913,8,10,62,52,16.7,11.1
1913,8,11,64,54,17.8,12.2
1913,8,12,62,44,16.7,6.7
1913,8,13,68,51,20,10.6
1913,8,14,74,59,23.3,15
1913,8,15,70,61,21.1,16.1
1913,8,16,65,51,18.3,10.6
1913,8,17,68,49,20,9.4
1913,8,18,68,51,20,10.6
1913,8,19,71,44,21.7,6.7
1913,8,20,71,47,21.7,8.3
1913,8,21,68,56,20,13.3
1913,8,22,61,55,16.1,12.8
1913,8,23,61,47,16.1,8.3
1913,8,24,61,50,16.1,10
1913,8,25,70,44,21.1,6.7
1913,8,26,70,47,21.1,8.3
1913,8,27,68,50,20,10
1913,8,28,71,44,21.7,6.7
1913,8,29,63,48,17.2,8.9
1913,8,30,59,53,15,11.7
1913,8,31,64,51,17.8,10.6
1913,9,1,66,49,18.9,9.4
1913,9,2,62,47,16.7,8.3
1913,9,3,65,51,18.3,10.6
1913,9,4,65,48,18.3,8.9
1913,9,5,63,51,17.2,10.6
1913,9,6,67,52,19.4,11.1
1913,9,7,65,42,18.3,5.6
1913,9,8,64,43,17.8,6.1
1913,9,9,65,50,18.3,10
1913,9,10,64,40,17.8,4.4
1913,9,11,68,42,20,5.6
1913,9,12,61,55,16.1,12.8
1913,9,13,60,43,15.6,6.1
1913,9,14,52,43,11.1,6.1
1913,9,15,60,45,15.6,7.2
1913,9,16,63,44,17.2,6.7
1913,9,17,64,38,17.8,3.3
1913,9,18,66,36,18.9,2.2
1913,9,19,58,35,14.4,1.7
1913,9,20,62,42,16.7,5.6
1913,9,21,61,44,16.1,6.7
1913,9,22,59,50,15,10
1913,9,23,63,53,17.2,11.7
1913,9,24,67,54,19.4,12.2
1913,9,25,65,57,18.3,13.9
1913,9,26,64,52,17.8,11.1
1913,9,27,65,54,18.3,12.2
1913,9,28,71,57,21.7,13.9
1913,9,29,64,51,17.8,10.6
1913,9,30,63,49,17.2,9.4
1913,10,1,60,51,15.6,10.6
1913,10,2,58,53,14.4,11.7
1913,10,3,63,52,17.2,11.1
1913,10,4,64,50,17.8,10
1913,10,5,55,51,12.8,10.6
1913,10,6,56,45,13.3,7.2
1913,10,7,53,45,11.7,7.2
1913,10,8,55,44,12.8,6.7
1913,10,9,61,40,16.1,4.4
1913,10,10,60,42,15.6,5.6
1913,10,11,62,49,16.7,9.4
1913,10,12,62,49,16.7,9.4
1913,10,13,62,57,16.7,13.9
1913,10,14,59,56,15,13.3
1913,10,15,52,42,11.1,5.6
1913,10,16,62,39,16.7,3.9
1913,10,17,62,42,16.7,5.6
1913,10,18,61,51,16.1,10.6
1913,10,19,59,55,15,12.8
1913,10,20,55,43,12.8,6.1
1913,10,21,50,37,10,2.8
1913,10,22,50,30,10,-1.1
1913,10,23,46,30,7.8,-1.1
1913,10,24,48,24,8.9,-4.4
1913,10,25,58,24,14.4,-4.4
1913,10,26,60,30,15.6,-1.1
1913,10,27,56,48,13.3,8.9
1913,10,28,60,43,15.6,6.1
1913,10,29,56,45,13.3,7.2
1913,10,30,54,46,12.2,7.8
1913,10,31,52,39,11.1,3.9
1913,11,1,52,34,11.1,1.1
1913,11,2,52,34,11.1,1.1
1913,11,3,52,41,11.1,5
1913,11,4,54,35,12.2,1.7
1913,11,5,53,38,11.7,3.3
1913,11,6,48,38,8.9,3.3
1913,11,7,52,33,11.1,0.6
1913,11,8,53,34,11.7,1.1
1913,11,9,56,39,13.3,3.9
1913,11,10,56,49,13.3,9.4
1913,11,11,53,48,11.7,8.9
1913,11,12,51,44,10.6,6.7
